axis,metric,comparison,point,ci95_low,ci95_high,bca_low,bca_high,block_macro,n_units,units_improved,seeds_positive,n_seeds
extractant,shape_mae,GEN10_REC_HYBRID_vs_GEN9_SHAPE_RECOMPOSED,0.07534399092463985,0.042419272425346245,0.08543067008039734,0.05225225721485241,0.08959155545599815,0.04970213160013194,155,115,5,5
extractant,shape_mae,GEN10_REC_HYBRID_vs_REC_ecfp_plus_recovered,0.2709647729163101,0.16794754924102134,0.2811721738519486,0.20350866635340306,0.30333142951400227,0.2013535370801326,155,132,5,5
extractant,shape_mae,GEN10_REC_HYBRID_vs_GEN9_A0_ROW_ONLY,0.27241280243409316,0.1585484962590947,0.2793127474081113,0.20084769702512464,0.28738366297217427,0.1898516704940153,155,137,5,5
extractant,shape_mae,GEN10_REC_ALL_vs_GEN9_SHAPE_RECOMPOSED,0.08601087455652512,0.050108563445599025,0.10261535471383483,0.060373503765455125,0.10713959881382948,0.059367149272148576,155,113,5,5
extractant,shape_mae,GEN10_REC_ALL_vs_REC_ecfp_plus_recovered,0.2816316565481954,0.1760970633677937,0.29815118049031464,0.20901378429781733,0.3249010873758293,0.21101855475214923,155,126,5,5
extractant,shape_mae,GEN10_REC_ALL_vs_GEN9_A0_ROW_ONLY,0.2830796860659784,0.16655095297378877,0.29056781358202644,0.2085734000862755,0.30761065506200547,0.19951668816603194,155,131,5,5
extractant,shape_mae,GEN10_REC_RANK_vs_GEN9_SHAPE_RECOMPOSED,0.06291267162336858,0.031104608150657118,0.07462914070733509,0.03671434685430079,0.07627893245790163,0.03694487340783906,155,114,5,5
extractant,shape_mae,GEN10_REC_RANK_vs_REC_ecfp_plus_recovered,0.2585334536150389,0.15621813903983095,0.26887956700832416,0.19132546856297963,0.2899464646882391,0.1885962788878397,155,133,5,5
extractant,shape_mae,GEN10_REC_RANK_vs_GEN9_A0_ROW_ONLY,0.2599814831328218,0.14711056935018008,0.2665686472044987,0.18830747573778817,0.27554334128458957,0.17709441230172238,155,138,5,5
extractant,shape_mae,GEN10_REC_GEN9_PLUS_vs_GEN9_SHAPE_RECOMPOSED,0.013240837490176112,0.01001145882745503,0.016436239400459293,0.009890435629076294,0.016377248818288385,0.012050078264764256,155,125,5,5
extractant,shape_mae,GEN10_REC_GEN9_PLUS_vs_REC_ecfp_plus_recovered,0.2088616194818464,0.13257934560341741,0.2151304901919631,0.15833530850652333,0.23247204351447728,0.1637014837447649,155,141,5,5
extractant,shape_mae,GEN10_REC_GEN9_PLUS_vs_GEN9_A0_ROW_ONLY,0.21030964899962937,0.12013049911042491,0.21596584926859794,0.15193837136100602,0.22241007282888656,0.1521996171586476,155,144,5,5
extractant,shape_mae,GEN10_LEVEL_SHAPE_vs_GEN9_SHAPE_RECOMPOSED,-0.007329457512021391,-0.020773772317549385,-0.00268125445561134,-0.01868736643205076,0.006991919380154021,-0.004757811610974849,155,58,2,5
extractant,shape_mae,GEN10_LEVEL_SHAPE_vs_REC_ecfp_plus_recovered,0.18829132447964889,0.11218808187677315,0.19395864780634423,0.13757743535563957,0.21128616682142137,0.1468935938690258,155,140,5,5
extractant,shape_mae,GEN10_LEVEL_SHAPE_vs_GEN9_A0_ROW_ONLY,0.1897393539974319,0.10091187517848034,0.19609368221236848,0.1282773190340485,0.20078188391930762,0.1353917272829085,155,143,5,5
extractant,slope_abs_error,GEN10_REC_HYBRID_vs_GEN9_SHAPE_RECOMPOSED,0.28065671297381717,0.19137304502670005,0.3189268140801494,0.20741234841960904,0.3262132438581069,0.21342882632092958,155,126,5,5
extractant,slope_abs_error,GEN10_REC_HYBRID_vs_REC_ecfp_plus_recovered,1.2032501945271803,0.7151480749079269,1.2335928391157285,0.8711090752340211,1.2428283594316252,0.8899704746199515,155,144,5,5
extractant,slope_abs_error,GEN10_REC_HYBRID_vs_GEN9_A0_ROW_ONLY,1.214288728735015,0.6776491185215415,1.2495420354355806,0.8392759499717637,1.2570533094635985,0.8595624574827523,155,145,5,5
extractant,slope_abs_error,GEN10_REC_ALL_vs_GEN9_SHAPE_RECOMPOSED,0.31677708708480207,0.23003149315656024,0.4006717962320387,0.162654106990505,0.3876189091006096,0.25268031810323066,155,127,5,5
extractant,slope_abs_error,GEN10_REC_ALL_vs_REC_ecfp_plus_recovered,1.239370568638165,0.7444253418617441,1.2681392140808938,0.9246141433892172,1.287178427088215,0.9292219664022525,155,142,5,5
extractant,slope_abs_error,GEN10_REC_ALL_vs_GEN9_A0_ROW_ONLY,1.2504091028459998,0.7095695103506584,1.282897519784364,0.8921511506911318,1.2935891503104857,0.8988139492650533,155,144,5,5
extractant,slope_abs_error,GEN10_REC_RANK_vs_GEN9_SHAPE_RECOMPOSED,0.24591161766115902,0.17980349907006513,0.3035004329681128,0.1351546343523452,0.2945373160617984,0.21001075519524037,155,125,5,5
extractant,slope_abs_error,GEN10_REC_RANK_vs_REC_ecfp_plus_recovered,1.1685050992145223,0.6891606518826127,1.197622043199272,0.8548973845204993,1.2122685519781737,0.8865524034942623,155,145,5,5
extractant,slope_abs_error,GEN10_REC_RANK_vs_GEN9_A0_ROW_ONLY,1.1795436334223568,0.650864159037351,1.2131666109049009,0.8198866428764628,1.2221335270665563,0.8561443863570632,155,146,5,5
extractant,slope_abs_error,GEN10_REC_GEN9_PLUS_vs_GEN9_SHAPE_RECOMPOSED,0.05153244324874647,0.03561824600224301,0.07615389416653606,0.027127937725235987,0.07262942379491687,0.04177558820409381,155,128,5,5
extractant,slope_abs_error,GEN10_REC_GEN9_PLUS_vs_REC_ecfp_plus_recovered,0.9741259248021095,0.5497331551787393,1.0020285802396856,0.6776927863099116,1.0090503025229085,0.7183172365031156,155,145,5,5
extractant,slope_abs_error,GEN10_REC_GEN9_PLUS_vs_GEN9_A0_ROW_ONLY,0.9851644590099443,0.5123117839183375,1.0180217606678086,0.6297723444411918,1.0237541807318686,0.6879092193659164,155,146,5,5
extractant,slope_abs_error,GEN10_LEVEL_SHAPE_vs_GEN9_SHAPE_RECOMPOSED,-0.015759390508909038,-0.05373478019089481,-0.005787837851044186,-0.04790280909395303,0.02267329939851375,-0.009493508509343086,155,56,2,5
extractant,slope_abs_error,GEN10_LEVEL_SHAPE_vs_REC_ecfp_plus_recovered,0.9068340910444542,0.486840168898555,0.9385009404189945,0.5971355037573348,0.9493000661616875,0.6670481397896788,155,140,5,5
extractant,slope_abs_error,GEN10_LEVEL_SHAPE_vs_GEN9_A0_ROW_ONLY,0.9178726252522889,0.4465980148502046,0.9542889106489388,0.5454385949699937,0.9618302031389598,0.6366401226524796,155,142,5,5
extractant,span_recovery_distance,GEN10_REC_HYBRID_vs_GEN9_SHAPE_RECOMPOSED,0.06839759013654473,0.062217013568650545,0.12748787145217433,0.06133174392889474,0.12166767333916548,0.09611640135713048,155,127,5,5
extractant,span_recovery_distance,GEN10_REC_HYBRID_vs_REC_ecfp_plus_recovered,0.4460434271729653,0.3557211077219165,0.49293667511686773,0.3493890157044926,0.4889187232595857,0.43055809257589506,155,151,5,5
extractant,span_recovery_distance,GEN10_REC_HYBRID_vs_GEN9_A0_ROW_ONLY,0.4532323927901978,0.34744874082173133,0.49719131861804705,0.3672981859218066,0.5177869662721454,0.43172590898307645,155,152,5,5
extractant,span_recovery_distance,GEN10_REC_ALL_vs_GEN9_SHAPE_RECOMPOSED,0.07211917118039998,0.06187077471068536,0.16559910995064905,0.060626611144192315,0.16055439423881113,0.12442550358221034,155,126,5,5
extractant,span_recovery_distance,GEN10_REC_ALL_vs_REC_ecfp_plus_recovered,0.44976500821682047,0.3846992290169781,0.5343730484303134,0.3137472227282675,0.5179455293526465,0.45886719480097493,155,147,5,5
extractant,span_recovery_distance,GEN10_REC_ALL_vs_GEN9_A0_ROW_ONLY,0.4569539738340531,0.37513278067158273,0.5381348563153633,0.3465401730033224,0.5256698698270088,0.46003501120815626,155,148,5,5
extractant,span_recovery_distance,GEN10_REC_RANK_vs_GEN9_SHAPE_RECOMPOSED,0.05489531728039865,0.0477182921747417,0.11990188948299954,0.036009295951037044,0.11454060471585086,0.07832731640416903,155,128,5,5
extractant,span_recovery_distance,GEN10_REC_RANK_vs_REC_ecfp_plus_recovered,0.4325411543168191,0.33700208011269817,0.4858003516428221,0.31117049652074064,0.47593001857649386,0.41276900762293356,155,150,5,5
extractant,span_recovery_distance,GEN10_REC_RANK_vs_GEN9_A0_ROW_ONLY,0.4397301199340517,0.32915644571447816,0.4901096793006901,0.3508881424830131,0.5084988367284119,0.413936824030115,155,151,5,5
extractant,span_recovery_distance,GEN10_REC_GEN9_PLUS_vs_GEN9_SHAPE_RECOMPOSED,0.016746734826768743,0.014763227032495376,0.038298333753112576,0.014443021696021225,0.035209630413282254,0.029412438688881475,155,133,5,5
extractant,span_recovery_distance,GEN10_REC_GEN9_PLUS_vs_REC_ecfp_plus_recovered,0.39439257186318927,0.2825651992087465,0.410497608523489,0.31371252112287307,0.43804301140468854,0.36385412990764604,155,153,5,5
extractant,span_recovery_distance,GEN10_REC_GEN9_PLUS_vs_GEN9_A0_ROW_ONLY,0.4015815374804218,0.26762125453393426,0.41726228210800675,0.29869176359859795,0.4540192532768365,0.36502194631482743,155,153,5,5
extractant,span_recovery_distance,GEN10_LEVEL_SHAPE_vs_GEN9_SHAPE_RECOMPOSED,0.008450504972431157,-0.019332859185666733,0.01004115372396125,-0.009845309616245648,0.011556727490805037,-0.013046592532573696,155,81,4,5
extractant,span_recovery_distance,GEN10_LEVEL_SHAPE_vs_REC_ecfp_plus_recovered,0.3860963420088517,0.24307895011276923,0.3959059120030602,0.281036469188807,0.4077449641013472,0.32139509868619087,155,153,5,5
extractant,span_recovery_distance,GEN10_LEVEL_SHAPE_vs_GEN9_A0_ROW_ONLY,0.3932853076260842,0.23057781562382484,0.4053497660364778,0.2712347090655367,0.42458215162853524,0.32256291509337226,155,153,5,5
extractant,row_mae,GEN10_REC_HYBRID_vs_GEN9_SHAPE_RECOMPOSED,0.04607823778519047,0.017729194135232294,0.04760595163320925,0.02808113455252644,0.047995191026138945,0.02293462954114236,155,112,5,5
extractant,row_mae,GEN10_REC_HYBRID_vs_REC_ecfp_plus_recovered,0.1683655587034044,0.08070621241859394,0.17514789773207887,0.1147449244741905,0.1998831156925184,0.1279753179916156,155,125,5,5
extractant,row_mae,GEN10_REC_HYBRID_vs_GEN9_A0_ROW_ONLY,0.18927843030830452,0.09099333402253948,0.19845045477936246,0.1258731350955999,0.21763094825885979,0.13626511654465673,155,129,5,5
extractant,row_mae,GEN10_REC_ALL_vs_GEN9_SHAPE_RECOMPOSED,0.057250278309037714,0.02339479388633566,0.059117918151288355,0.03574027762087302,0.05954139696291882,0.032632341247487054,155,110,5,5
extractant,row_mae,GEN10_REC_ALL_vs_REC_ecfp_plus_recovered,0.1795375992272516,0.08615843919638325,0.18679597836525538,0.12188619088970055,0.21234075506768654,0.1376730296979603,155,124,5,5
extractant,row_mae,GEN10_REC_ALL_vs_GEN9_A0_ROW_ONLY,0.20045047083215176,0.0970179481468692,0.20949289563881876,0.1345046895159831,0.22992183031674465,0.14596282825100143,155,128,5,5
extractant,row_mae,GEN10_REC_RANK_vs_GEN9_SHAPE_RECOMPOSED,0.039810490625699475,0.015763552283900265,0.041167212273476125,0.024340497269496057,0.04291807316711188,0.020817234083054706,155,114,5,5
extractant,row_mae,GEN10_REC_RANK_vs_REC_ecfp_plus_recovered,0.16209781154391337,0.0787788662195601,0.1692420430078739,0.10925546382980482,0.197069860693922,0.12585792253352793,155,124,5,5
extractant,row_mae,GEN10_REC_RANK_vs_GEN9_A0_ROW_ONLY,0.18301068314881347,0.08812466571867976,0.19411195703297823,0.12071144978901986,0.2133931982365498,0.13414772108656908,155,130,5,5
extractant,row_mae,GEN10_REC_GEN9_PLUS_vs_GEN9_SHAPE_RECOMPOSED,0.006356974026387019,0.0033044933737492194,0.009104867285105024,0.003841374863083652,0.00971474632361538,0.004791207341117019,155,103,5,5
extractant,row_mae,GEN10_REC_GEN9_PLUS_vs_REC_ecfp_plus_recovered,0.12864429494460095,0.06668869993126086,0.1366206370106964,0.0885189325953511,0.16864497392172556,0.10983189579159026,155,124,5,5
extractant,row_mae,GEN10_REC_GEN9_PLUS_vs_GEN9_A0_ROW_ONLY,0.14955716654950107,0.07728571601325308,0.16419179318652083,0.10087134403158711,0.18115969561567435,0.11812169434463138,155,132,5,5
extractant,row_mae,GEN10_LEVEL_SHAPE_vs_GEN9_SHAPE_RECOMPOSED,-0.05342696904567531,-0.16074599261727798,0.04647149549543309,-0.14690938110069338,0.07480987850870163,-0.023720737863301387,155,69,1,5
extractant,row_mae,GEN10_LEVEL_SHAPE_vs_REC_ecfp_plus_recovered,0.0688603518725386,-0.06046630900677108,0.13715946572362625,-0.039223266396588144,0.17938722732643717,0.08131995058717184,155,98,5,5
extractant,row_mae,GEN10_LEVEL_SHAPE_vs_GEN9_A0_ROW_ONLY,0.08977322347743873,-0.04283183770316313,0.16470942675063804,-0.017573691991744307,0.1986044638760723,0.08960974914021298,155,103,5,5
extractant,spearman,GEN10_REC_HYBRID_vs_GEN9_SHAPE_RECOMPOSED,-0.00010557057615045923,-0.0067922158157698595,0.08840395229932255,-0.016602320185697256,0.06230243959359556,0.05320990715697153,155,37,2,5
extractant,spearman,GEN10_REC_HYBRID_vs_REC_ecfp_plus_recovered,0.30315150543531344,0.17340880807202655,0.5275078032210911,0.179543133687491,0.5510381102349083,0.4480977924747298,155,122,5,5
