arm,extractant,shift_p95
FROZEN,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.0
FROZEN,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.0
FROZEN,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.0
FROZEN,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.0
FROZEN,CCCCCCOP(=O)(O)OCCCCCC,0.0
FROZEN,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.0
FROZEN,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.0
FROZEN,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,0.0
FROZEN,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.0
FROZEN,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.0
FROZEN,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.0
FROZEN,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.0
FROZEN,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.0
FROZEN,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.0
FROZEN,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.0
FROZEN,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.0
FROZEN,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.0
FROZEN,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.0
FROZEN,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.0
FROZEN,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.0
FROZEN,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.0
FROZEN,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.0
FROZEN,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.0
FROZEN,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.0
FROZEN,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.0
FROZEN,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.0
FROZEN,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.0
FROZEN,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.0
FROZEN,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.0
FROZEN,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.0
FROZEN,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.0
FROZEN,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.0
FROZEN,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.0
FROZEN,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.0
FROZEN,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
FROZEN,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.0
FROZEN,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.0
FROZEN,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.0
FROZEN,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.0
FROZEN,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.0
FROZEN,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.0
FROZEN,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.0
FROZEN,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.0
FROZEN,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.0
FROZEN,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.0
FROZEN,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.0
FROZEN,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.0
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.3273997687421469
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.29375551022027946
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.21896957356926394
REL_MONOLITH,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.19852332959623373
REL_MONOLITH,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.1665268813398821
REL_MONOLITH,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.16407460436432386
REL_MONOLITH,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.1612940215390656
REL_MONOLITH,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.15644937962981564
REL_MONOLITH,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.1474313639669171
REL_MONOLITH,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.1473043065688771
REL_MONOLITH,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.14579672520389725
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.14231858077152262
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.1329624189392992
REL_MONOLITH,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.12674455776175167
REL_MONOLITH,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.1261390854581478
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.12047528391900553
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.1193518378348725
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.11812166527014331
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.11646914216955082
REL_MONOLITH,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.11303926712056359
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.11104690382047949
REL_MONOLITH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.11078431506343103
REL_MONOLITH,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.11067691818286499
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.10871948583077953
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.10829446545796038
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.10746893890962822
REL_MONOLITH,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.09993633616873018
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.09762507067703075
REL_MONOLITH,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.09632783370778492
REL_MONOLITH,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.0943753560851098
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.09215293848140853
REL_MONOLITH,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.0912561168927291
REL_MONOLITH,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.09075173617329173
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.09053172649263888
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.08853510970969661
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.08762804955886788
REL_MONOLITH,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.08748840644812268
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.08708754295231055
REL_MONOLITH,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.08673831581918572
REL_MONOLITH,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.086408166497881
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.08543995731566137
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.08277929584475341
REL_MONOLITH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.08086384192663433
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.07809265050729307
REL_MONOLITH,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.07798795486508665
REL_MONOLITH,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.07654319326850881
REL_MONOLITH,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.07651130920604797
REL_MONOLITH,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.07615813188602097
REL_MONOLITH,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.07605335431010887
REL_MONOLITH,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.06982132791993723
REL_MONOLITH,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.06982132791993723
REL_MONOLITH,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.06960127665401043
REL_MONOLITH,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.06885499335813329
REL_MONOLITH,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.06766777163907642
REL_MONOLITH,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.0676361003821284
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.06740972138337384
REL_MONOLITH,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.06574415326310228
REL_MONOLITH,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.06465297718709007
REL_MONOLITH,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.06435643669483654
REL_MONOLITH,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.06404375738688581
REL_MONOLITH,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,0.0637619981760355
REL_MONOLITH,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.06252963084431652
REL_MONOLITH,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.06185194170535202
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.061606764265452
REL_MONOLITH,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.061093288702386804
REL_MONOLITH,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.06084283045479025
REL_MONOLITH,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.058107479159389894
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.05701499482888176
REL_MONOLITH,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.05627239328176632
REL_MONOLITH,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.055300281215697744
REL_MONOLITH,C1COCCOCCOCCOCCOCCO1,0.05445353768294464
REL_MONOLITH,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.053042611982785315
REL_MONOLITH,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.052915144242038165
REL_MONOLITH,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.051137650323476995
REL_MONOLITH,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.050560748476911124
REL_MONOLITH,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.050033978494239115
