comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_A2+D1,A2,A2+D1,0,-0.002949521010050915,0.003001456448427642,0.012674456070421503,-0.005072649083032843
A2_vs_A2+D1,A2,A2+D1,1,-0.0035779196927985812,0.003172515893173078,0.007672640041366585,-0.014506416447033876
A2_vs_A2+D1,A2,A2+D1,2,-0.01238375228697236,-0.005250738315913384,-0.00751310345109657,0.00357898316508376
A2_vs_A2+D1,A2,A2+D1,3,0.013787197704897114,0.01675505497826313,0.04591256270261146,0.028383038770154467
A2_vs_A2+D1,A2,A2+D1,4,0.00039178178147192266,0.00317370220018498,0.00472603991187448,0.004271368803652753
A2_vs_A2+D2,A2,A2+D2,0,-0.0054577050903070745,-0.003221278782852388,-0.013675966288285712,-0.008127113607747982
A2_vs_A2+D2,A2,A2+D2,1,-0.00213025741841133,0.002045511024601876,0.004954625568257098,-0.015304119602055355
A2_vs_A2+D2,A2,A2+D2,2,-0.007891604783856254,-0.0041527432919328255,-0.005936775200732991,0.004145091627777098
A2_vs_A2+D2,A2,A2+D2,3,-0.007910126813966745,-0.01942166897941655,-0.05456545785354505,-0.003491409930139522
A2_vs_A2+D2,A2,A2+D2,4,0.001084752797608446,0.006424871775669638,0.009532164250736441,9.536677129839966e-05
A2_vs_A2+D3,A2,A2+D3,0,0.004360104633968742,0.007689562221378954,0.03233950577122546,0.0038577275919707277
A2_vs_A2+D3,A2,A2+D3,1,-0.012680265147479775,-0.007791172540688451,-0.019124893114083164,-0.0006486748643236284
A2_vs_A2+D3,A2,A2+D3,2,-0.0009228551301660448,-0.015909523823281813,-0.022959438758048734,-0.010256493620582341
A2_vs_A2+D3,A2,A2+D3,3,-0.008517088206751677,-0.005406769335625783,-0.015045256196402734,-0.0432160216361277
A2_vs_A2+D3,A2,A2+D3,4,0.007768085767751509,0.005851959859949074,0.008687833754416507,0.0029720080609018096
A2_vs_A2+D4,A2,A2+D4,0,-0.0032102259352661533,-0.0019268781827623815,-0.008171463184314609,-0.00018932329304388595
A2_vs_A2+D4,A2,A2+D4,1,-0.005233805387393653,-0.00022657542599846536,-0.0005505102553731156,-0.010646354303303629
A2_vs_A2+D4,A2,A2+D4,2,-0.006579890607578909,-0.002573900593297429,-0.003674982568920293,0.003788780866100905
A2_vs_A2+D4,A2,A2+D4,3,0.0005861752268538911,-0.0038739845649459204,-0.01076864800923616,-0.0020631067555939575
A2_vs_A2+D4,A2,A2+D4,4,-9.312384360821158e-05,0.0033604293764302184,0.005003040422264293,-0.003938862635221141
A2_vs_A2+D5,A2,A2+D5,0,-0.004015926322956276,-0.003958383250845521,-0.016816011885581128,-0.004580016997853098
A2_vs_A2+D5,A2,A2+D5,1,-0.006427010305326775,0.0012167512963934812,0.002950539272895236,-0.00668322593769255
A2_vs_A2+D5,A2,A2+D5,2,-0.0024721333607944374,0.002007942756954373,0.0028563335587676875,0.008261538757328268
A2_vs_A2+D5,A2,A2+D5,3,-0.003844664610041959,-0.007833428343778981,-0.021834257939462143,0.006583516172443793
A2_vs_A2+D5,A2,A2+D5,4,-0.000745753446924069,0.00010709300866945659,0.0001600294882273534,-0.000944912187801572
