ablation,n_rows,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_sd,fold_rmse_mean,fold_rmse_sample_sd,fold_r2_mean,fold_r2_sample_sd,fold_pearson_mean,fold_pearson_sample_sd,fold_spearman_mean,fold_spearman_sample_sd,macro_group_mae
A5_SHUFFLED_s3019,6699,0.41369697917695397,0.5979088688944045,0.3460305160010867,0.6183481424060604,0.5878381099677893,0.3810817529493483,0.09162754991041057,0.5383010317374237,0.13541749200262343,0.33443924880606923,0.3744591163441059,0.6848270298118165,0.14137650195589735,0.6496596044082565,0.1935271150646825,0.3275545876512031
A5s,6699,0.4170255283035976,0.6054881500751993,0.329345583925886,0.6064331386135798,0.572051325924909,0.385481902920902,0.09431523472974437,0.5477326467279691,0.14261332098059354,0.32990750600301083,0.3317633370741342,0.6719438870655441,0.13097711671027942,0.6346537460928339,0.18910444947680374,0.33372959023116433
A6s,6699,0.41383830671943156,0.6001438355667017,0.3411323390793747,0.6141406760318397,0.5908044816791037,0.38443463272814055,0.09033852266830193,0.5467047625423127,0.13525419351500673,0.32718776886354917,0.3387645908199772,0.6762945772788153,0.1276416964600699,0.6432055650034575,0.1951017190630623,0.3345166451867026
C1,6699,0.4128713130155482,0.5958874361256957,0.350444970294037,0.6190972618232369,0.5800873170180015,0.38393345328865836,0.08631949421681699,0.5430424032778303,0.12979464838697144,0.3331262423417365,0.3414550362014593,0.6774995350562771,0.1278855419084846,0.6357033021147064,0.1935084200310278,0.33619572976454987
C2,6699,0.41303538513065363,0.6004723181304453,0.34041089280260384,0.6136140107223492,0.5804333816649972,0.37785088761322844,0.09824775070029594,0.5367535200148764,0.14220907857597248,0.3378372829027868,0.3823758382143404,0.6838413556847037,0.15066665566555434,0.6472213907523351,0.19285040018455765,0.31944562856195485
C3,6699,0.4038700448241944,0.5811270185202959,0.3822259977665433,0.637339853360331,0.5972406273888744,0.37891092929129994,0.08458982550315813,0.5339867279808881,0.12741445271277618,0.3567158808026588,0.3285380601277849,0.6875802939143433,0.12026083215176495,0.6425969691332342,0.18996323693506617,0.3330400843723999
E2,6699,0.4181850784106351,0.6105771159147367,0.3180248674895818,0.6034586722790882,0.5723428402847724,0.3813536776742314,0.09777536061935034,0.5473640485952799,0.1399532035409209,0.30972250309703053,0.39360312683664034,0.6768082071644977,0.14658682240108847,0.6403839517440238,0.18922149276085676,0.320341627542393
E3,6699,0.4048511326965119,0.5872019713455805,0.369242384967294,0.6324844816502686,0.5950324716422839,0.3740121926038084,0.09246039412259043,0.530888529306839,0.1340294138061987,0.3520270836465742,0.3709306005836893,0.6941823892071881,0.136816111250856,0.6524714924941144,0.19036812337605458,0.3175734913396532
E4,6699,0.41999303338170013,0.6133319338803455,0.3118570779627754,0.6006168572627387,0.5726502895835159,0.38197115206331195,0.097679035299444,0.5473233212943895,0.13903726449028866,0.3041402073712073,0.4085692141892849,0.6761171003779134,0.153008558730721,0.6453792823679556,0.19372873150138287,0.3193304137292766
G2,6699,0.42187826933176403,0.6119322537718259,0.31499430553513674,0.5972916135681066,0.5699318885084388,0.38774357267111287,0.09275355744640622,0.5473011666945847,0.13801479272987094,0.31138178924683546,0.381768738503904,0.6690585843148231,0.15354015783057126,0.6352836086806317,0.19601519238802387,0.3354570451212977
G4,6699,0.42720085944876557,0.6263926051743709,0.2822375461357496,0.5786019501547127,0.5720259615555137,0.3898303538741757,0.09705209807147407,0.5562505269642173,0.14362681566420546,0.2847560292159554,0.40723673971384655,0.659461333743916,0.16833450422751794,0.6410531862744128,0.19621677245027086,0.3324655009472252
G2_SHUFFLED_s1009,6699,0.41469368908054527,0.594517117979177,0.3534290023289023,0.6215244841279238,0.5795771209768361,0.3859417346572496,0.08522926224595213,0.5416256926538741,0.1260608413017893,0.3258026715776351,0.3692796676588477,0.6804570184811958,0.13386025515430097,0.635815710730245,0.19208921484380362,0.3334384029478781
G2_SHUFFLED_s2017,6699,0.41644422341096626,0.6017855267681952,0.3375227488033553,0.6126970028017504,0.5823094000205502,0.3860602387461152,0.08928006166465013,0.5462633560930925,0.13313759501351552,0.31334874924550254,0.3854334761939391,0.6769999906362283,0.13775958277972536,0.6410913058441825,0.19429227581763278,0.33104756626280835
G2_SHUFFLED_s3019,6699,0.4185956651613887,0.6025868610355058,0.3357572720745433,0.6119948080872445,0.5775742333913765,0.3881101719669139,0.08734070864705074,0.5475631634136129,0.12825028548943768,0.3132784395425653,0.3673066429450187,0.6760848363299873,0.13682914687009157,0.638558738291272,0.19360711910606965,0.33555732821144035
E3_SHUFFLED_s1009,6699,0.42010439385436815,0.6102363702831135,0.31878583673947025,0.6020238099387177,0.5783183695802622,0.38488346016090536,0.09843166910767888,0.5458054543997813,0.14262088375451168,0.31716963095564393,0.38321648128500657,0.6760931975580098,0.14981065901831853,0.6444295638138116,0.18675588016756856,0.32542348097952645
E3_SHUFFLED_s2017,6699,0.4201620050989296,0.6149666354048186,0.3081840020329747,0.595333327608986,0.578366303304687,0.38351851659247543,0.10012853198936315,0.547389315165366,0.14531421143901285,0.30740617598208675,0.4053688808379501,0.672774707117371,0.1612240568460361,0.6461617028892248,0.19402106794556773,0.3245775952432287
E3_SHUFFLED_s3019,6699,0.4184314567339203,0.6088446918655647,0.3218893883327453,0.6045835196220984,0.5762197571395977,0.38116280313477047,0.09885161895407082,0.5408892265708592,0.14173236906675177,0.3237339970802853,0.3925140561011751,0.680392362767529,0.15578337983191878,0.647439811355088,0.1963266146311885,0.3230623610407866
E2_SHUFFLED_s1009,6699,0.4193452025173097,0.6108846940314773,0.31733760471836947,0.6022319836878106,0.5733779081257218,0.38302232043987916,0.09940681796509368,0.545798780794944,0.14394672111992232,0.31301847572678815,0.3981859692292669,0.676889625549722,0.1520168094964208,0.6425633804866246,0.1907436268180725,0.322495721599041
E2_SHUFFLED_s2017,6699,0.4221225998221629,0.6163431172958427,0.305083547877366,0.5951789161732731,0.5705069635687033,0.38428871871678166,0.10159720624656238,0.5491664332099602,0.14655311458121828,0.3039249188896848,0.4070408867341494,0.6739187374264319,0.1547308966555138,0.6426077718583689,0.19147693602436877,0.3218449980483949
E2_SHUFFLED_s3019,6699,0.4166418343343255,0.6089376956300732,0.3216822036192952,0.6050475623560572,0.5800344375328507,0.37951477922842314,0.09841381663250924,0.5426439445768033,0.1418228576070265,0.3161933848983822,0.4038045439109723,0.6791612934544574,0.15520739579206153,0.6478427470494932,0.19209652284288256,0.3216901928024345
E4_SHUFFLED_s1009,6699,0.41939450988241084,0.6113956780022132,0.31619507999394614,0.6035134568413062,0.572714929299441,0.3820903878274657,0.09652870254360371,0.5465273839358772,0.13868975908187822,0.3063313213909506,0.40728467731937523,0.6778386650567623,0.15189784697606853,0.6434636276247382,0.19415181253604813,0.31931197487569235
E4_SHUFFLED_s2017,6699,0.421154983633921,0.6155224009799778,0.3069330032604366,0.5989109357586138,0.5689011619726153,0.38196444504724136,0.10114762855966267,0.5476306895989994,0.14371232888842103,0.30616738320448234,0.4062608065774232,0.6760626355022709,0.15547297666837043,0.6447374663715932,0.19219143097229557,0.31744821662639605
E4_SHUFFLED_s3019,6699,0.42433510597555857,0.622115030068324,0.2920071361526987,0.5875187728934949,0.5685614614959005,0.3850203702140489,0.10026368155812572,0.55136162787223,0.14556259715357545,0.2930166811377282,0.42237469141740813,0.667477937484942,0.1671686340473506,0.6424331129210676,0.192800387606404,0.3207275589557461
G4_SHUFFLED_s1009,6699,0.4202016124801241,0.6105336406040613,0.31812198225010857,0.601391874468253,0.5782222489631571,0.38559710784942697,0.09575521276158945,0.5472253198143624,0.1404457835871296,0.30925386465107463,0.39459707909599084,0.6740359611969977,0.1515597568164038,0.6415650379443434,0.19467586666634257,0.3298532061357153
G4_SHUFFLED_s2017,6699,0.4170182271800133,0.6069023841437675,0.32620904035703613,0.6067536756320522,0.5844424738223454,0.38352155264364685,0.09565193904608847,0.545440216772964,0.13938830524126045,0.31379206240893004,0.3955010454729104,0.6768643490932051,0.14820705836321796,0.645827203273803,0.19330383861265915,0.32704112034262234
G4_SHUFFLED_s3019,6699,0.4164676558258818,0.6056209082139886,0.32905145895304,0.6074600150903139,0.58362913473445,0.38287792186098324,0.09475830513938736,0.5435646649223012,0.1397043733515584,0.3200566837612358,0.3881487772626993,0.6778773214364339,0.14818813068216588,0.6467031487297621,0.1940498378918791,0.3269227653742305
S1,6699,0.42657161358774515,0.6090144014025516,0.32151130216909374,0.6061609291730732,0.6053625413607152,0.40037820061396123,0.06717914904987657,0.5678439226086782,0.09024352439631429,0.2392607729362067,0.40676715779381784,0.7062089093972237,0.11826854057233355,0.6641049584746277,0.18495312528326882,0.3436913764059349
S2,6699,0.4421067214163493,0.642935196002661,0.24382573254564288,0.5676581526257166,0.552034961191953,0.4059264059559893,0.11456544580039832,0.5750273825221626,0.15179730274833375,0.23416420100115598,0.4477892533036759,0.6567428353678301,0.1604184206154091,0.6269322638224111,0.18670833288392186,0.3572411189013423
S3,6699,0.43367686919116344,0.6229277343897114,0.290156145053744,0.5814212482796869,0.5877842362719151,0.40478453924537294,0.07362337123404615,0.5746706140220688,0.11237064317576564,0.23848295018562732,0.3850677728000642,0.6876441863152535,0.11342497422332234,0.6538354008365994,0.1853660063021953,0.3510315105423861
S4,6699,0.4282663512858904,0.6098003842634532,0.3197588818400854,0.600297131508203,0.5951417748704644,0.4025954026909592,0.0707853081615348,0.5659365029134465,0.10569323861027186,0.25149674725638516,0.40611201326912644,0.6955363751987007,0.12142667076774462,0.6558690213903641,0.19250394822352668,0.3496671112333495
S5,6699,0.41455489084067587,0.592335723945873,0.35816507641591155,0.6272210048809724,0.6138710312588604,0.3860099526314951,0.07494649680531515,0.5446356397623053,0.11050236113609961,0.31717096135504946,0.3634221196113249,0.7205704665230886,0.1032661137890256,0.6722827757511348,0.17899222356210054,0.3303757138403134
S4_SHUFFLED_s1009,6699,0.41707476165196855,0.5908669536860495,0.36134414945965776,0.6273371039024601,0.605431779154238,0.39146421876207893,0.07287155286739959,0.5480964772125522,0.10695503837106611,0.3059360557475053,0.37595055193380317,0.7161769187590163,0.11116367368156126,0.6654065299691239,0.18128771192693247,0.33939945764684204
S4_SHUFFLED_s2017,6699,0.4235619811156811,0.6021735539017681,0.33666815190004284,0.6112655438950071,0.6112444239110305,0.39930927196800947,0.06838668301859574,0.5618576751468882,0.09986458760368655,0.2651969519172046,0.3888738595377982,0.7047626098219472,0.11875322216494116,0.66520999975839,0.18358739485801095,0.3462165565517129
S4_SHUFFLED_s3019,6699,0.42384838086276616,0.6019241288464814,0.33721755270363485,0.6114058961449215,0.6040123995527501,0.3983032722641765,0.06510040556996928,0.5586409243013677,0.09518303078858373,0.2737703720176765,0.372369328457562,0.7090228513921157,0.11052209459792042,0.6636915239377541,0.18277063395310783,0.34752193167216705
S5_SHUFFLED_s1009,6699,0.4208643868394623,0.6028042468617741,0.3352779287316807,0.6121453940056165,0.6042641388062504,0.3906888313256342,0.08100413099137516,0.5503294878366611,0.11864027863578992,0.29857714510869354,0.38896224060569895,0.7123516877907942,0.11594589635269012,0.6670457235685436,0.18179166847849662,0.33325729236394613
S5_SHUFFLED_s2017,6699,0.42179245790059944,0.6048484085269501,0.33076202398601395,0.6096076497122802,0.6029288021144672,0.39303319153730143,0.07876579364531783,0.5560232622688069,0.11581431919554955,0.280906890343378,0.4064743196632724,0.7075163847786337,0.12151242320704694,0.6640375086052687,0.18399980212055694,0.33695510442638144
S5_SHUFFLED_s3019,6699,0.4148621209211541,0.5935342444108812,0.35556509635417133,0.6252919246117146,0.6160712327725566,0.385819423642283,0.07632981301688367,0.5438838914404107,0.10971728999317193,0.3064651293606744,0.39646516915019425,0.7225150991817963,0.12065374600338427,0.6742544689284629,0.188527516191325,0.33485241947661243
B0_trivial,6699,0.6574165635685693,0.9586085633964003,-0.6810092419526443,,,0.6283638275465184,0.23987451673163537,0.9104516021064306,0.2658233691181214,-0.6697151491077745,0.26778178592707264,,,,,0.635955683807689
B1_ridge_A2,6699,0.38941200492458605,0.5561261802528528,0.43423747996026696,0.6641949353722854,0.6417315805322651,0.40622130411602503,0.08286643696438804,0.5712252009524066,0.10604064385157026,0.26167752151439067,0.3825870571470318,0.6556563104867905,0.120970085172059,0.6343447182446822,0.20088429949094463,0.4494281380485693
B2_ridge_A5,6699,0.4245784128836779,0.5892078970780945,0.3649255941797509,0.6151042219727092,0.5907598956245232,0.4504475595835992,0.09950675387035215,0.6095396767947203,0.13413965948091688,0.13170586971858625,0.5644612689740521,0.619767466612042,0.11214062275433996,0.5766438439699455,0.19740529438231097,0.4790105652321405
