job,fold_id,half,seed,n_hidden,n_scored_fold,n_scored_used,n_acidic_coextractant_removed,n_outer_guard_checks,outer_guard_ok,status
V5P__base,Am(III)__2a09cfc82c__pub_0d412f4721,C,,48,1,1,0,2,True,fitted
V5P__base,Am(III)__2a09cfc82c__pub_51c0693f9c,C,,181,1,1,0,2,True,fitted
V5P__base,Am(III)__2a09cfc82c__pub_5a68dc5665,C,,989,20,20,0,2,True,fitted
V5P__base,Am(III)__1e7789d807__pub_04794d6d09,C,,849,4,4,0,2,True,fitted
V5P__base,Am(III)__1e7789d807__pub_0d412f4721,C,,48,1,1,0,2,True,fitted
V5P__base,Am(III)__1e7789d807__pub_5a68dc5665,C,,988,24,24,0,2,True,fitted
V5P__base,Am(III)__b9bfc6f023__pub_04794d6d09,C,,849,2,2,0,2,True,fitted
V5P__base,Am(III)__b9bfc6f023__pub_51c0693f9c,C,,179,1,1,0,2,True,fitted
V5P__base,Am(III)__b9bfc6f023__pub_5472c4b438,C,,218,1,1,0,2,True,fitted
V5P__base,Am(III)__b9bfc6f023__pub_5a68dc5665,C,,992,18,18,0,2,True,fitted
V5P__base,Am(III)__b9bfc6f023__pub_b155314682,C,,57,5,5,0,2,True,fitted
V5P__base,Ce(III)__a13e6546cf__pub_0af6736cb1,S,,282,1,1,0,2,True,fitted
V5P__base,Ce(III)__a13e6546cf__pub_19783c039b,S,,284,17,17,0,2,True,fitted
V5P__base,Ce(III)__a13e6546cf__pub_4cba27f5f3,S,,252,3,3,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_04794d6d09,S,,950,3,3,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_0af6736cb1,S,,390,1,1,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_1605e436d7,S,,295,14,14,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_37086f6378,S,,684,15,15,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_457a2adba4,S,,159,2,2,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_4cba27f5f3,S,,352,11,11,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_5a68dc5665,S,,1106,6,6,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_917a4583d4,S,,129,27,27,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_b0b3296ec5,S,,363,19,19,0,2,True,fitted
V5P__base,Ce(III)__a9ed8f70c7__pub_bef16e560c,S,,178,1,1,0,2,True,fitted
V5P__base,Ce(III)__5a76327cbd__pub_6a0ef8528c,S,,195,14,14,0,2,True,fitted
V5P__base,Ce(III)__5a76327cbd__pub_723ceb6c2c,S,,27,1,1,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_04794d6d09,S,,898,14,14,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_2c76a46f18,S,,154,5,5,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_37086f6378,S,,636,22,22,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_457a2adba4,S,,118,2,2,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_b4273fb42a,S,,144,4,4,0,2,True,fitted
V5P__base,Cm(III)__a9ed8f70c7__pub_e287124c22,S,,1154,30,30,0,2,True,fitted
V5P__base,Dy(III)__1d7ecf493c__pub_04794d6d09,C,,830,12,12,0,2,True,fitted
V5P__base,Dy(III)__1d7ecf493c__pub_b9dfc468cd,C,,249,6,6,0,2,True,fitted
V5P__base,Dy(III)__a13e6546cf__pub_0af6736cb1,S,,294,1,1,0,2,True,fitted
V5P__base,Dy(III)__a13e6546cf__pub_19783c039b,S,,296,17,17,0,2,True,fitted
V5P__base,Dy(III)__a13e6546cf__pub_4cba27f5f3,S,,264,3,3,0,2,True,fitted
V5P__base,Dy(III)__a13e6546cf__pub_b9dfc468cd,S,,269,1,1,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_04794d6d09,S,,921,3,3,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_0af6736cb1,S,,361,1,1,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_1605e436d7,S,,268,12,12,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_37086f6378,S,,639,31,31,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_4cba27f5f3,S,,323,11,11,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_5a68dc5665,S,,1077,6,6,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_b0b3296ec5,S,,334,19,19,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_b9dfc468cd,S,,335,1,1,0,2,True,fitted
V5P__base,Dy(III)__a9ed8f70c7__pub_bef16e560c,S,,149,1,1,0,2,True,fitted
V5P__base,Dy(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,Dy(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,Dy(III)__b9bfc6f023__pub_0a8da089ad,C,,197,14,14,0,2,True,fitted
V5P__base,Dy(III)__b9bfc6f023__pub_b9dfc468cd,C,,271,1,1,0,2,True,fitted
V5P__base,Er(III)__1d7ecf493c__pub_04794d6d09,C,,825,12,12,0,2,True,fitted
V5P__base,Er(III)__1d7ecf493c__pub_b9dfc468cd,C,,249,1,1,0,2,True,fitted
V5P__base,Er(III)__a13e6546cf__pub_0af6736cb1,S,,292,1,1,0,2,True,fitted
V5P__base,Er(III)__a13e6546cf__pub_19783c039b,S,,294,17,17,0,2,True,fitted
V5P__base,Er(III)__a13e6546cf__pub_4cba27f5f3,S,,264,1,1,0,2,True,fitted
V5P__base,Er(III)__a13e6546cf__pub_b9dfc468cd,S,,267,1,1,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_04794d6d09,S,,899,3,3,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_0af6736cb1,S,,339,1,1,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_1605e436d7,S,,245,13,13,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_37086f6378,S,,625,23,23,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_4cba27f5f3,S,,301,11,11,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_5a68dc5665,S,,1056,5,5,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_b0b3296ec5,S,,312,19,19,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_b9dfc468cd,S,,313,1,1,0,2,True,fitted
V5P__base,Er(III)__a9ed8f70c7__pub_bef16e560c,S,,127,1,1,0,2,True,fitted
V5P__base,Er(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,Er(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,Er(III)__b9bfc6f023__pub_0a8da089ad,C,,197,12,12,0,2,True,fitted
V5P__base,Er(III)__b9bfc6f023__pub_b9dfc468cd,C,,259,1,1,0,2,True,fitted
V5P__base,Eu(III)__1d7ecf493c__pub_04794d6d09,C,,848,12,12,0,2,True,fitted
V5P__base,Eu(III)__1d7ecf493c__pub_0d412f4721,C,,55,1,1,0,2,True,fitted
V5P__base,Eu(III)__1d7ecf493c__pub_b9dfc468cd,C,,250,23,23,0,2,True,fitted
V5P__base,Eu(III)__a13e6546cf__pub_19783c039b,S,,289,17,17,0,2,True,fitted
V5P__base,Eu(III)__a13e6546cf__pub_4cba27f5f3,S,,264,3,3,0,2,True,fitted
V5P__base,Eu(III)__a13e6546cf__pub_5472c4b438,S,,224,1,1,0,2,True,fitted
V5P__base,Eu(III)__a13e6546cf__pub_b9dfc468cd,S,,269,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_04794d6d09,S,,1376,11,11,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_0af6736cb1,S,,846,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_0d412f4721,S,,604,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_1605e436d7,S,,752,13,13,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_2e9f2dbea9,S,,630,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_37086f6378,S,,1094,61,61,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_457a2adba4,S,,607,10,10,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_4cba27f5f3,S,,808,11,11,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_51c0693f9c,S,,700,38,38,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_5472c4b438,S,,776,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_5a68dc5665,S,,1562,6,6,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_691fc07992,S,,655,5,5,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_86cd2c5ec0,S,,609,12,12,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_a9266a9412,S,,603,32,32,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_ad5a7268e5,S,,716,2,2,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_b0b3296ec5,S,,819,19,19,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_b9dfc468cd,S,,820,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_bef16e560c,S,,634,1,1,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_cd72e4a7bb,S,,717,15,15,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_cdc2243314,S,,673,6,6,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_e287124c22,S,,1522,136,136,0,2,True,fitted
V5P__base,Eu(III)__a9ed8f70c7__pub_f5d1922154,S,,596,25,25,0,2,True,fitted
V5P__base,Eu(III)__2f6e71f419__pub_6b0ea2ccc9,S,,96,7,7,0,2,True,fitted
V5P__base,Eu(III)__2f6e71f419__pub_ad5a7268e5,S,,140,9,9,0,2,True,fitted
V5P__base,Eu(III)__2ea59049ec__pub_6b0ea2ccc9,C,,95,7,7,0,2,True,fitted
V5P__base,Eu(III)__2ea59049ec__pub_ad5a7268e5,C,,140,8,8,0,2,True,fitted
V5P__base,Eu(III)__c74ce105ab__pub_6b0ea2ccc9,C,,96,7,7,0,2,True,fitted
V5P__base,Eu(III)__c74ce105ab__pub_ad5a7268e5,C,,140,9,9,0,2,True,fitted
V5P__base,Eu(III)__5a76327cbd__pub_2319535dff,S,,157,141,141,0,2,True,fitted
V5P__base,Eu(III)__5a76327cbd__pub_6a0ef8528c,S,,336,15,15,0,2,True,fitted
V5P__base,Eu(III)__5a76327cbd__pub_723ceb6c2c,S,,169,1,1,0,2,True,fitted
V5P__base,Eu(III)__b9bfc6f023__pub_04794d6d09,C,,853,2,2,0,2,True,fitted
V5P__base,Eu(III)__b9bfc6f023__pub_0a8da089ad,C,,191,15,15,0,2,True,fitted
V5P__base,Eu(III)__b9bfc6f023__pub_51c0693f9c,C,,183,1,1,0,2,True,fitted
V5P__base,Eu(III)__b9bfc6f023__pub_5472c4b438,C,,222,1,1,0,2,True,fitted
V5P__base,Eu(III)__b9bfc6f023__pub_b9dfc468cd,C,,267,1,1,0,2,True,fitted
V5P__base,Gd(III)__1d7ecf493c__pub_04794d6d09,C,,825,15,15,0,2,True,fitted
V5P__base,Gd(III)__1d7ecf493c__pub_b9dfc468cd,C,,252,1,1,0,2,True,fitted
V5P__base,Gd(III)__a13e6546cf__pub_0af6736cb1,S,,301,1,1,0,2,True,fitted
V5P__base,Gd(III)__a13e6546cf__pub_19783c039b,S,,296,17,17,0,2,True,fitted
V5P__base,Gd(III)__a13e6546cf__pub_4cba27f5f3,S,,271,3,3,0,2,True,fitted
V5P__base,Gd(III)__a13e6546cf__pub_b9dfc468cd,S,,276,1,1,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_04794d6d09,S,,957,3,3,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_0af6736cb1,S,,397,1,1,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_1605e436d7,S,,303,13,13,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_37086f6378,S,,643,63,63,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_457a2adba4,S,,166,2,2,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_4cba27f5f3,S,,359,11,11,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_5a68dc5665,S,,1113,6,6,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_b0b3296ec5,S,,370,19,19,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_b9dfc468cd,S,,371,1,1,0,2,True,fitted
V5P__base,Gd(III)__a9ed8f70c7__pub_bef16e560c,S,,185,1,1,0,2,True,fitted
V5P__base,Gd(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,Gd(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,Gd(III)__b9bfc6f023__pub_0a8da089ad,C,,197,15,15,0,2,True,fitted
V5P__base,Gd(III)__b9bfc6f023__pub_b9dfc468cd,C,,262,1,1,0,2,True,fitted
V5P__base,Ho(III)__a13e6546cf__pub_0af6736cb1,S,,299,1,1,0,2,True,fitted
V5P__base,Ho(III)__a13e6546cf__pub_19783c039b,S,,294,17,17,0,2,True,fitted
V5P__base,Ho(III)__a13e6546cf__pub_4cba27f5f3,S,,269,3,3,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_04794d6d09,S,,907,3,3,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_0af6736cb1,S,,347,1,1,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_1605e436d7,S,,254,12,12,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_37086f6378,S,,626,30,30,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_4cba27f5f3,S,,309,11,11,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_5a68dc5665,S,,1064,5,5,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_b0b3296ec5,S,,320,19,19,0,2,True,fitted
V5P__base,Ho(III)__a9ed8f70c7__pub_bef16e560c,S,,135,1,1,0,2,True,fitted
V5P__base,Ho(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,Ho(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,La(III)__1d7ecf493c__pub_04794d6d09,C,,853,15,15,0,2,True,fitted
V5P__base,La(III)__1d7ecf493c__pub_b9dfc468cd,C,,252,29,29,0,2,True,fitted
V5P__base,La(III)__a13e6546cf__pub_0af6736cb1,S,,295,1,1,0,2,True,fitted
V5P__base,La(III)__a13e6546cf__pub_19783c039b,S,,290,17,17,0,2,True,fitted
V5P__base,La(III)__a13e6546cf__pub_4cba27f5f3,S,,265,3,3,0,2,True,fitted
V5P__base,La(III)__a13e6546cf__pub_b9dfc468cd,S,,270,1,1,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_04794d6d09,S,,945,4,4,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_0af6736cb1,S,,386,1,1,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_1605e436d7,S,,291,14,14,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_2c76a46f18,S,,191,5,5,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_2e9f2dbea9,S,,198,1,1,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_37086f6378,S,,673,22,22,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_457a2adba4,S,,155,2,2,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_4cba27f5f3,S,,348,11,11,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_51c0693f9c,S,,277,1,1,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_5a68dc5665,S,,1102,6,6,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_b0b3296ec5,S,,359,19,19,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_b9dfc468cd,S,,360,1,1,0,2,True,fitted
V5P__base,La(III)__a9ed8f70c7__pub_bef16e560c,S,,174,1,1,0,2,True,fitted
V5P__base,La(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,La(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,La(III)__b9bfc6f023__pub_0a8da089ad,C,,188,14,14,0,2,True,fitted
V5P__base,La(III)__b9bfc6f023__pub_51c0693f9c,C,,178,1,1,0,2,True,fitted
V5P__base,La(III)__b9bfc6f023__pub_b9dfc468cd,C,,262,1,1,0,2,True,fitted
V5P__base,Lu(III)__1d7ecf493c__pub_04794d6d09,C,,830,11,11,0,2,True,fitted
V5P__base,Lu(III)__1d7ecf493c__pub_b9dfc468cd,C,,248,6,6,0,2,True,fitted
V5P__base,Lu(III)__a13e6546cf__pub_0af6736cb1,S,,283,1,1,0,2,True,fitted
V5P__base,Lu(III)__a13e6546cf__pub_19783c039b,S,,285,17,17,0,2,True,fitted
V5P__base,Lu(III)__a13e6546cf__pub_4cba27f5f3,S,,253,3,3,0,2,True,fitted
V5P__base,Lu(III)__a13e6546cf__pub_b9dfc468cd,S,,258,1,1,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_04794d6d09,S,,919,4,4,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_0af6736cb1,S,,360,1,1,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_1605e436d7,S,,266,13,13,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_2c76a46f18,S,,165,5,5,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_37086f6378,S,,639,30,30,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_4cba27f5f3,S,,322,11,11,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_5a68dc5665,S,,1077,5,5,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_b0b3296ec5,S,,333,19,19,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_b9dfc468cd,S,,334,1,1,0,2,True,fitted
V5P__base,Lu(III)__a9ed8f70c7__pub_bef16e560c,S,,148,1,1,0,2,True,fitted
V5P__base,Lu(III)__5a76327cbd__pub_6a0ef8528c,S,,195,15,15,0,2,True,fitted
V5P__base,Lu(III)__5a76327cbd__pub_723ceb6c2c,S,,28,1,1,0,2,True,fitted
V5P__base,Nd(III)__1bf1228273__pub_0af6736cb1,S,,309,1,1,0,2,True,fitted
V5P__base,Nd(III)__1bf1228273__pub_4cba27f5f3,S,,281,1,1,0,2,True,fitted
V5P__base,Nd(III)__1bf1228273__pub_51c0693f9c,S,,200,1,1,0,2,True,fitted
V5P__base,Nd(III)__1bf1228273__pub_b9dfc468cd,S,,283,1,1,0,2,True,fitted
V5P__base,Nd(III)__1bf1228273__pub_d59c40b453,S,,77,8,8,0,2,True,fitted
V5P__base,Nd(III)__b9bfc6f023__pub_0a8da089ad,C,,188,17,17,0,2,True,fitted
V5P__base,Nd(III)__b9bfc6f023__pub_51c0693f9c,C,,183,1,1,0,2,True,fitted
V5P__base,Nd(III)__b9bfc6f023__pub_b9dfc468cd,C,,267,1,1,0,2,True,fitted
V5P__base,Np(IV)__b741ed13e6__pub_007f4c9de0,C,,44,7,7,0,2,True,fitted
V5P__base,Np(IV)__b741ed13e6__pub_ca7dd9b99d,C,,310,9,9,0,2,True,fitted
V5P__base,Np(IV)__73efd64abf__pub_23f10a0918,C,,278,1,1,0,2,True,fitted
V5P__base,Np(IV)__73efd64abf__pub_ca7dd9b99d,C,,304,9,9,0,2,True,fitted
V5P__base,Np(IV)__f2281f47eb__pub_45b8fb22e7,S,,168,22,22,0,2,True,fitted
V5P__base,Np(IV)__f2281f47eb__pub_9a95bb9836,S,,141,7,7,0,2,True,fitted
V5P__base,Np(IV)__f2281f47eb__pub_ca7dd9b99d,S,,332,9,9,0,2,True,fitted
V5P__base,Np(V)__b741ed13e6__pub_007f4c9de0,C,,43,7,7,0,2,True,fitted
V5P__base,Np(V)__b741ed13e6__pub_ca7dd9b99d,C,,310,8,8,0,2,True,fitted
V5P__base,Np(V)__a9ed8f70c7__pub_04794d6d09,S,,839,4,4,0,2,True,fitted
V5P__base,Np(V)__a9ed8f70c7__pub_5a68dc5665,S,,987,15,15,0,2,True,fitted
V5P__base,Np(VI)__b741ed13e6__pub_007f4c9de0,C,,45,7,7,0,2,True,fitted
V5P__base,Np(VI)__b741ed13e6__pub_23f10a0918,C,,285,1,1,0,2,True,fitted
V5P__base,Np(VI)__b741ed13e6__pub_ca7dd9b99d,C,,311,9,9,0,2,True,fitted
V5P__base,Np(VI)__73efd64abf__pub_23f10a0918,C,,283,1,1,0,2,True,fitted
V5P__base,Np(VI)__73efd64abf__pub_63013e43b6,C,,58,5,5,0,2,True,fitted
V5P__base,Np(VI)__73efd64abf__pub_ca7dd9b99d,C,,309,9,9,0,2,True,fitted
V5P__base,Np(VI)__f2281f47eb__pub_9a95bb9836,S,,119,6,6,0,2,True,fitted
V5P__base,Np(VI)__f2281f47eb__pub_ca7dd9b99d,S,,309,9,9,0,2,True,fitted
V5P__base,Pu(III)__b741ed13e6__pub_1b7737c507,C,,270,17,17,0,2,True,fitted
V5P__base,Pu(III)__b741ed13e6__pub_ca7dd9b99d,C,,320,9,9,0,2,True,fitted
V5P__base,Pu(III)__f2281f47eb__pub_45b8fb22e7,S,,168,11,11,0,2,True,fitted
V5P__base,Pu(III)__f2281f47eb__pub_9a95bb9836,S,,130,7,7,0,2,True,fitted
V5P__base,Pu(III)__f2281f47eb__pub_ca7dd9b99d,S,,321,9,9,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_007f4c9de0,C,,84,7,7,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_1b7737c507,C,,309,8,8,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_23f10a0918,C,,320,5,5,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_97510df3a0,C,,72,5,5,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_a671b3a07d,C,,181,15,15,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_c929bc0daa,C,,80,7,7,0,2,True,fitted
V5P__base,Pu(IV)__b741ed13e6__pub_ca7dd9b99d,C,,350,9,9,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_23f10a0918,C,,328,7,7,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_5df1eef2f5,C,,70,7,7,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_97510df3a0,C,,82,5,5,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_a671b3a07d,C,,174,32,32,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_c929bc0daa,C,,91,6,6,0,2,True,fitted
V5P__base,Pu(IV)__73efd64abf__pub_ca7dd9b99d,C,,360,9,9,0,2,True,fitted
V5P__base,Pu(IV)__f2281f47eb__pub_0ddbd861aa,S,,155,40,40,0,2,True,fitted
V5P__base,Pu(IV)__f2281f47eb__pub_45b8fb22e7,S,,239,17,17,0,2,True,fitted
V5P__base,Pu(IV)__f2281f47eb__pub_4a1871d85d,S,,200,18,18,0,2,True,fitted
V5P__base,Pu(IV)__f2281f47eb__pub_9a95bb9836,S,,208,6,6,0,2,True,fitted
V5P__base,Pu(IV)__f2281f47eb__pub_ca7dd9b99d,S,,398,9,9,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_04794d6d09,S,,865,2,2,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_0d412f4721,S,,88,1,1,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_2c76a46f18,S,,135,5,5,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_ad5a7268e5,S,,200,2,2,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_b4273fb42a,S,,125,4,4,0,2,True,fitted
V5P__base,Pu(IV)__a9ed8f70c7__pub_e4bbba9576,S,,156,8,8,0,2,True,fitted
V5P__base,Pu(IV)__1e7789d807__pub_0d412f4721,C,,30,1,1,0,2,True,fitted
V5P__base,Pu(IV)__1e7789d807__pub_b92b9c1ebe,C,,209,10,10,0,2,True,fitted
V5P__base,Pu(VI)__b741ed13e6__pub_007f4c9de0,C,,72,7,7,0,2,True,fitted
V5P__base,Pu(VI)__b741ed13e6__pub_1b7737c507,C,,277,28,28,0,2,True,fitted
V5P__base,Pu(VI)__b741ed13e6__pub_ca7dd9b99d,C,,338,9,9,0,2,True,fitted
V5P__base,Pu(VI)__73efd64abf__pub_63013e43b6,C,,57,5,5,0,2,True,fitted
V5P__base,Pu(VI)__73efd64abf__pub_ca7dd9b99d,C,,308,9,9,0,2,True,fitted
V5P__base,Pu(VI)__f2281f47eb__pub_9a95bb9836,S,,119,7,7,0,2,True,fitted
V5P__base,Pu(VI)__f2281f47eb__pub_ca7dd9b99d,S,,310,9,9,0,2,True,fitted
V5P__base,Sm(III)__1d7ecf493c__pub_04794d6d09,C,,825,12,12,0,2,True,fitted
V5P__base,Sm(III)__1d7ecf493c__pub_b9dfc468cd,C,,249,1,1,0,2,True,fitted
V5P__base,Sm(III)__a13e6546cf__pub_0af6736cb1,S,,290,1,1,0,2,True,fitted
V5P__base,Sm(III)__a13e6546cf__pub_19783c039b,S,,285,17,17,0,2,True,fitted
V5P__base,Sm(III)__a13e6546cf__pub_4cba27f5f3,S,,260,3,3,0,2,True,fitted
V5P__base,Sm(III)__a13e6546cf__pub_b9dfc468cd,S,,265,1,1,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_04794d6d09,S,,908,3,3,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_0af6736cb1,S,,348,1,1,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_1605e436d7,S,,256,11,11,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_37086f6378,S,,642,15,15,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_457a2adba4,S,,117,2,2,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_4cba27f5f3,S,,310,11,11,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_5a68dc5665,S,,1064,6,6,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_b0b3296ec5,S,,321,19,19,0,2,True,fitted
V5P__base,Sm(III)__a9ed8f70c7__pub_b9dfc468cd,S,,322,1,1,0,2,True,fitted
