arm,split_seed,extractant,chemotype,support,mae_all
C_DIRECT_ROW|no_model_linear,196613,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,adjacent_support,0.19718976521447892
C_DIRECT_ROW|no_model_linear,196613,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,far_support,0.14177819730307406
C_DIRECT_ROW|no_model_linear,196613,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,adjacent_support,0.6554681394555649
C_DIRECT_ROW|no_model_linear,196613,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,far_support,0.23997377630320121
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,adjacent_support,0.5392555237287617
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,far_support,0.34351744798366013
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,adjacent_support,0.22173242973526894
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,far_support,0.17746639972513928
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,adjacent_support,0.6011571254922303
C_DIRECT_ROW|no_model_linear,196613,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,far_support,0.32415918416716233
C_DIRECT_ROW|no_model_linear,196613,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,adjacent_support,0.13077777777777827
C_DIRECT_ROW|no_model_linear,196613,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,far_support,0.09645388050352553
C_DIRECT_ROW|no_model_linear,196613,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,far_support,0.07360072403230315
C_DIRECT_ROW|no_model_linear,196613,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,adjacent_support,1.5672143242950394
C_DIRECT_ROW|no_model_linear,196613,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,far_support,0.4543184285901624
C_DIRECT_ROW|no_model_linear,196613,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,far_support,0.4555997205434692
C_DIRECT_ROW|no_model_linear,196613,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,adjacent_support,0.4377106851222241
C_DIRECT_ROW|no_model_linear,196613,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,far_support,0.14942633887775972
C_DIRECT_ROW|no_model_linear,196613,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,far_support,0.6193310424563215
C_DIRECT_ROW|no_model_linear,196613,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,adjacent_support,0.9043590000653504
C_DIRECT_ROW|no_model_linear,196613,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,far_support,0.15578189675573212
C_DIRECT_ROW|no_model_linear,196613,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,adjacent_support,1.2389173907450914
C_DIRECT_ROW|no_model_linear,196613,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,far_support,0.8312521988710628
C_DIRECT_ROW|no_model_linear,262147,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,far_support,0.16561001745952444
C_DIRECT_ROW|no_model_linear,262147,C1COCCOCCOCCOCCOCCO1,sc001,adjacent_support,0.8498169147973745
C_DIRECT_ROW|no_model_linear,262147,C1COCCOCCOCCOCCOCCO1,sc001,far_support,0.20016106277345525
C_DIRECT_ROW|no_model_linear,262147,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,adjacent_support,0.2899381317697741
C_DIRECT_ROW|no_model_linear,262147,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,far_support,0.26977199297299914
C_DIRECT_ROW|no_model_linear,262147,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,adjacent_support,0.6184968973733013
C_DIRECT_ROW|no_model_linear,262147,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,far_support,0.18967134809015931
C_DIRECT_ROW|no_model_linear,262147,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,adjacent_support,0.4076999204334844
C_DIRECT_ROW|no_model_linear,262147,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,far_support,0.12753388112104797
C_DIRECT_ROW|no_model_linear,262147,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,adjacent_support,2.271947518686669
C_DIRECT_ROW|no_model_linear,262147,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,far_support,0.7116940528523353
C_DIRECT_ROW|no_model_linear,262147,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,adjacent_support,1.159018921168472
C_DIRECT_ROW|no_model_linear,262147,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,far_support,0.5553150452515668
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,adjacent_support,0.38661709911848163
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,far_support,0.4525462001582034
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,adjacent_support,0.24265484932551873
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,far_support,0.13453941227161395
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,adjacent_support,0.1297020498608532
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,far_support,0.18623143051269397
C_DIRECT_ROW|no_model_linear,262147,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,adjacent_support,1.1752943940286402
C_DIRECT_ROW|no_model_linear,262147,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,far_support,0.4183664582174831
C_DIRECT_ROW|no_model_linear,262147,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,far_support,0.25902377964343687
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,adjacent_support,0.3877086415419549
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,far_support,0.18222588157021274
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,adjacent_support,0.29371824592923845
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,far_support,0.14494086867908126
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,far_support,0.3970235187593023
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,adjacent_support,0.4958943831699369
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,far_support,0.3387987391943207
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,adjacent_support,0.38418378639908785
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,far_support,0.2212358726108612
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,adjacent_support,0.3174230889454411
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,far_support,0.19595396332960305
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,adjacent_support,0.40830078971402556
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,far_support,0.15963818688702588
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,adjacent_support,0.20698645431207677
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,far_support,0.08046762664154504
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,far_support,0.3566245298050763
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,far_support,0.4870278741597276
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,adjacent_support,0.43252707242435007
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,far_support,0.670320100082999
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,adjacent_support,1.3357720255620826
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,far_support,1.0074457041527927
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,adjacent_support,0.8996620351560521
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,far_support,0.26008530878828084
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,far_support,0.27277495471727364
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,far_support,0.35899227001399114
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,adjacent_support,0.7662270285734065
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,far_support,0.31008266309231175
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,far_support,0.4780811094357643
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,adjacent_support,0.9368428276809032
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,far_support,0.1134101141402388
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,adjacent_support,0.1500470002195481
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,far_support,0.2197488784338989
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,adjacent_support,1.1066841075558815
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,far_support,0.6526850488159336
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,adjacent_support,1.4851455606643085
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,far_support,0.36534483670727114
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,adjacent_support,0.8064610302353535
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,far_support,0.4985681288679203
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,far_support,0.3402528390336153
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,adjacent_support,0.7395627082380939
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,far_support,0.32286556122538235
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,adjacent_support,0.3866453897141022
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,far_support,0.3203345832350428
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,far_support,0.3278456701897848
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,adjacent_support,3.0183452910725745
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,far_support,1.115647510384348
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,adjacent_support,1.5219703806470892
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,far_support,0.9600698468549084
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,adjacent_support,0.5425090076514415
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,far_support,0.4414786904019529
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,adjacent_support,0.45018054782879674
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,far_support,0.2704344311681382
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,adjacent_support,0.5513828401265632
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,far_support,0.8477743515433536
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,adjacent_support,0.24087642994733527
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,far_support,0.19237500086226966
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,far_support,0.1939355530035514
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,far_support,0.39831902062157504
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,adjacent_support,0.7841735594290966
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,far_support,0.24423306290098185
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,adjacent_support,0.2082935643752792
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,far_support,0.25653756174640996
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,adjacent_support,0.8542747078002786
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,far_support,0.6931374911511616
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,adjacent_support,1.7774666398022114
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,far_support,0.4887162849280419
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,adjacent_support,0.6232440888888876
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,far_support,0.4114345594477594
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,adjacent_support,0.5913694273504404
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,far_support,0.4739693877450978
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,adjacent_support,0.4167326330901061
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,far_support,0.2609440678934656
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,adjacent_support,0.1404909291926234
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,far_support,0.1569980191334091
C_DIRECT_ROW|no_model_linear,262147,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,far_support,0.8821579600959533
C_DIRECT_ROW|no_model_linear,262147,CCCCCCOP(=O)(O)OCCCCCC,sc058,adjacent_support,0.7064597971677823
C_DIRECT_ROW|no_model_linear,262147,CCCCCCOP(=O)(O)OCCCCCC,sc058,far_support,1.2326273579381701
C_DIRECT_ROW|no_model_linear,262147,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,adjacent_support,0.17986397624444597
C_DIRECT_ROW|no_model_linear,262147,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,far_support,0.22816718820560394
C_DIRECT_ROW|no_model_linear,262147,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,adjacent_support,0.8061159992807402
C_DIRECT_ROW|no_model_linear,262147,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,far_support,0.5044298503959755
C_DIRECT_ROW|no_model_linear,262147,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,adjacent_support,1.207787294267257
C_DIRECT_ROW|no_model_linear,262147,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,far_support,0.36079786229730243
C_DIRECT_ROW|no_model_linear,262147,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,far_support,0.22399597267365617
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,far_support,0.059270408807804785
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,far_support,0.5310457082993637
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,adjacent_support,0.07826278177777773
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,far_support,0.12354267389173806
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,adjacent_support,0.37045358760275787
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,far_support,0.2605350485457424
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,far_support,0.22272431971556508
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,far_support,5.784875108386128
C_DIRECT_ROW|no_model_linear,262147,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,adjacent_support,0.18236429498576834
C_DIRECT_ROW|no_model_linear,262147,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,far_support,0.12790660344041577
C_DIRECT_ROW|no_model_linear,262147,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,adjacent_support,2.06973850525186
C_DIRECT_ROW|no_model_linear,262147,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,far_support,0.6821199700555051
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,far_support,0.565593516563624
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,far_support,0.17311325701259545
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,adjacent_support,0.31357342517777703
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,far_support,0.2489851675438621
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,adjacent_support,0.20836384464242588
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,far_support,0.18415251952993567
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,far_support,0.16401046083433954
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,adjacent_support,0.5454071996339819
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,far_support,0.3898537217632412
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,adjacent_support,0.4683255367235613
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,far_support,0.6797977537357792
