axis,metric,comparison,point,ci95_low,ci95_high,bca_low,bca_high,block_macro,n_units,units_improved,seeds_positive,n_seeds
extractant,slope_abs_error,GEN10_LEVEL_SHAPE vs GEN9_A0_ROW_ONLY,0.8710151317387773,0.4328397087620302,1.0799571375403274,0.523547416009222,1.119204327432341,0.6574965772041577,25,21,5,5
extractant,slope_abs_error,GEN10_LEVEL_SHAPE vs REC_ecfp_plus_recovered,0.897556968455478,0.46630279413627873,1.0735267213632502,0.5927556485962631,1.1158677671045822,0.6885081693972488,25,22,5,5
extractant,slope_abs_error,GEN10_RESIDUAL_SHAPE vs GEN9_A0_ROW_ONLY,0.7494974637925728,0.23600217657463404,0.8572035946911152,0.3437879883718855,0.8684549237443445,0.482011767435113,25,24,5,5
extractant,slope_abs_error,GEN10_RESIDUAL_SHAPE vs REC_ecfp_plus_recovered,0.7760393005092736,0.2534807985501245,0.9005741554159419,0.2988941307920024,0.9137414788226197,0.5130233596282041,25,24,5,5
extractant,slope_abs_error,GEN10_RESIDUAL_SHAPE_INSAMPLE vs GEN9_A0_ROW_ONLY,0.24537984872474256,0.08395302169675736,0.3141139671466774,0.11582518775552696,0.33166250239051587,0.14499419205298236,25,23,5,5
extractant,slope_abs_error,GEN10_RESIDUAL_SHAPE_INSAMPLE vs REC_ecfp_plus_recovered,0.27192168544144346,0.11442177161291248,0.31050280738026315,0.16118827505940272,0.31927782885387473,0.17600578424607344,25,25,5,5
extractant,slope_abs_error,GEN10_TWO_BRANCH vs GEN9_A0_ROW_ONLY,0.7858832611804161,0.7250678197563779,0.8973868471747897,0.7210598875679234,0.88959167239972,0.8076897373083292,25,25,5,5
extractant,slope_abs_error,GEN10_TWO_BRANCH vs REC_ecfp_plus_recovered,0.8124250978971169,0.7181650387108856,0.9842055390796676,0.71326376304578,0.9776112667700659,0.8387013295014203,25,25,5,5
extractant,slope_abs_error,GEN10_TWO_BRANCH_INTERACT vs GEN9_A0_ROW_ONLY,0.7528808262356516,0.6850985300504874,0.8483359337936139,0.6921677528423462,0.8502296581021259,0.7269020788034456,25,25,5,5
extractant,slope_abs_error,GEN10_TWO_BRANCH_INTERACT vs REC_ecfp_plus_recovered,0.7794226629523525,0.6950309723009753,0.9406575576462122,0.6955075226528945,0.9409674160829895,0.7579136709965367,25,25,5,5
extractant,slope_abs_error,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,0.026541836716700903,-0.011521727331755527,0.09652918694795513,-0.012890361633490516,0.09263637922501336,0.0310115921930911,25,14,4,5
extractant,slope_abs_error,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,-0.0905330355990444,-0.3488999018010909,0.0715096174745514,-0.3544367359597203,0.06272657474849863,-0.014686305789362183,25,12,2,5
extractant,slope_abs_error,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,-0.06399119888234349,-0.2545589633331734,0.09183444052635638,-0.26328374256745585,0.07800606102856596,0.01632528640372892,25,14,2,5
extractant,slope_abs_error,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,-0.25075082950897604,-0.6128597276990861,0.06220498556020859,-0.636986758413317,0.03401641013327108,-0.09607553601246151,25,11,1,5
extractant,slope_abs_error,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,-0.22420899279227513,-0.5186258012822759,0.081728056248862,-0.5697720234043958,0.047635253357732874,-0.06506394381937042,25,9,1,5
extractant,slope_abs_error,GEN9_A3_RAND_d05 vs GEN9_A0_ROW_ONLY,-0.3442342268892709,-1.084229062191223,0.0814393062847526,-1.0981915944251397,0.06135102970055045,-0.14598162130041287,25,9,1,5
extractant,slope_abs_error,GEN9_A3_RAND_d05 vs REC_ecfp_plus_recovered,-0.31769239017257,-0.9903562732204607,0.09527359831879802,-1.0034162756890126,0.08409645173015595,-0.11497002910732176,25,9,1,5
extractant,slope_abs_error,GEN9_A4_MULTI_d05 vs GEN9_A0_ROW_ONLY,-0.24875787279098907,-0.7858749381383391,0.10463978542164194,-0.8013189072570294,0.09725416421598577,-0.07884951086996142,25,10,1,5
extractant,slope_abs_error,GEN9_A4_MULTI_d05 vs REC_ecfp_plus_recovered,-0.2222160360742882,-0.6932760777376877,0.12927834296983037,-0.7058712724062013,0.10959711444065266,-0.04783791867687032,25,8,1,5
extractant,slope_abs_error,GEN9_REL_MONOLITH vs GEN9_A0_ROW_ONLY,0.5035070828563571,0.17021721390464348,0.6320626690936287,0.2593093521623979,0.6601622486764487,0.301231749163473,25,23,5,5
extractant,slope_abs_error,GEN9_REL_MONOLITH vs REC_ecfp_plus_recovered,0.5300489195730581,0.20362327591037846,0.6272355938206395,0.31101907455956657,0.648410242615051,0.3322433413565641,25,23,5,5
extractant,slope_abs_error,GEN9_SHAPE_RECOMPOSED vs GEN9_A0_ROW_ONLY,0.8832783185553386,0.4359554693882398,1.0699328387543459,0.5513050554281753,1.110542474824481,0.6640413932318081,25,21,5,5
extractant,slope_abs_error,GEN9_SHAPE_RECOMPOSED vs REC_ecfp_plus_recovered,0.9098201552720395,0.481126931914642,1.0646281680593677,0.6215396829895695,1.107660736779666,0.6950529854248992,25,23,5,5
extractant,slope_abs_error,GEN9_X_MULTI_d2 vs GEN9_A0_ROW_ONLY,-1.1602561281263442,-3.266258529735072,-0.07099251943819651,-3.235594182775113,-0.06372324648483074,-1.0269693857376185,25,8,0,5
extractant,slope_abs_error,GEN9_X_MULTI_d2 vs REC_ecfp_plus_recovered,-1.1337142914096432,-3.1700259303561795,-0.06667082690377109,-3.1549949641470616,-0.057801446658268134,-0.9959577935445276,25,8,0,5
extractant,slope_abs_error,GEN9_X_MULTI_d8c vs GEN9_A0_ROW_ONLY,-0.1927840042341103,-0.5966841225149172,-0.03813711497324729,-0.4945855350517197,0.001299384544307225,-0.35193247801495836,25,7,2,5
extractant,slope_abs_error,GEN9_X_MULTI_d8c vs REC_ecfp_plus_recovered,-0.1662421675174094,-0.5424362010938792,-0.03685612256219977,-0.4667016276761621,-0.015346343636258938,-0.32092088582186723,25,7,2,5
extractant,slope_abs_error,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,-0.026541836716700903,-0.09652918694795516,0.011521727331755527,-0.09308356359645592,0.01281684427803849,-0.0310115921930911,25,11,1,5
extractant,shape_mae,GEN10_LEVEL_SHAPE vs GEN9_A0_ROW_ONLY,0.16229855812264005,0.0856169225372211,0.19363677605009702,0.1087180216702481,0.2069886042339938,0.13375548184758082,25,22,5,5
extractant,shape_mae,GEN10_LEVEL_SHAPE vs REC_ecfp_plus_recovered,0.17200992731599485,0.09888574331064558,0.20453058491518664,0.11311010004130916,0.2090269915829205,0.14553044177204089,25,23,5,5
extractant,shape_mae,GEN10_RESIDUAL_SHAPE vs GEN9_A0_ROW_ONLY,0.13904427130857905,0.011808641886949781,0.19599041995167693,0.05706843535609684,0.20690146289653208,0.08459705450814702,25,23,5,5
extractant,shape_mae,GEN10_RESIDUAL_SHAPE vs REC_ecfp_plus_recovered,0.14875564050193385,0.023972237748084543,0.22154883757027638,0.07627401879763766,0.2379700642727368,0.0963720144326071,25,23,5,5
extractant,shape_mae,GEN10_RESIDUAL_SHAPE_INSAMPLE vs GEN9_A0_ROW_ONLY,0.03918564388243872,0.012009037232126664,0.04528263289665198,0.019385211039063183,0.04588226951159892,0.02488753867708944,25,23,5,5
extractant,shape_mae,GEN10_RESIDUAL_SHAPE_INSAMPLE vs REC_ecfp_plus_recovered,0.048897013075793506,0.024382746916532767,0.06490385125424958,0.03252116778596741,0.06937683784353074,0.03666249860154951,25,25,5,5
extractant,shape_mae,GEN10_TWO_BRANCH vs GEN9_A0_ROW_ONLY,0.16415581841597018,0.12006935703960937,0.24330575579865935,0.11453466822381685,0.23696800598621856,0.18965205655903597,25,24,5,5
extractant,shape_mae,GEN10_TWO_BRANCH vs REC_ecfp_plus_recovered,0.17386718760932499,0.12058402708470482,0.2680777729260219,0.11421693244254362,0.2630124375033195,0.20142701648349604,25,24,5,5
extractant,shape_mae,GEN10_TWO_BRANCH_INTERACT vs GEN9_A0_ROW_ONLY,0.15346893851160132,0.11346381496751495,0.22497729844862585,0.1094808129926486,0.2193997202614069,0.16883164974737214,25,24,5,5
extractant,shape_mae,GEN10_TWO_BRANCH_INTERACT vs REC_ecfp_plus_recovered,0.16318030770495612,0.11388273027911024,0.2519040519280247,0.10870010372656032,0.2454581125639112,0.18060660967183217,25,24,5,5
extractant,shape_mae,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,0.009711369193354791,-0.000784252122422543,0.028687339200584454,-0.0011467027571444314,0.02752874698078086,0.011774959924460073,25,15,4,5
extractant,shape_mae,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,-0.06914005311291269,-0.2356088846884897,0.006802833019001551,-0.23603609153120256,0.006401731477144885,-0.03397733377322169,25,13,2,5
extractant,shape_mae,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,-0.05942868391955789,-0.2073411544428549,0.018425082464480186,-0.20914172980907836,0.01729090093831281,-0.022202373848761628,25,12,2,5
extractant,shape_mae,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,-0.11932434634709807,-0.3415389246836472,-0.008845826393726058,-0.3423283517340729,-0.009184922042922816,-0.09317622099926898,25,7,1,5
extractant,shape_mae,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,-0.10961297715374325,-0.31303542401227996,-0.00517513440147746,-0.3156939524508904,-0.005759597678423139,-0.08140126107480891,25,7,1,5
