comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,4,-0.001157537086113103,0.0035338155076913846,0.00526014471342473,0.000929181130017831
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,0,-0.007328559985884331,0.0020075790281439687,0.008484833109939638,-0.008559439601446006
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,1,-0.01687073892891422,-0.008499631201853597,-0.020883828563685647,-0.027864060268576907
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,2,-0.0158310788521549,-0.007361460459122449,-0.01055113545802977,0.0011000438279878955
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,3,0.008451879544732477,0.0054065225457651245,0.01493259090203436,0.01731454876888816
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,4,0.0006782233477797273,0.0037239785189225882,0.0055420097259665235,0.0022079158865443427
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,0,0.001617395576953562,0.013129374018766349,0.05495638231574773,-0.001664164397049972
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,1,-0.029027304375183027,-0.02338937097436905,-0.05861872115590949,-0.03442130114988118
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,2,-0.01506840882265903,-0.005851807904495798,-0.008377199071250785,0.0027732792195060973
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,3,0.012171894068592981,0.012579051055444102,0.03457000291887413,0.02658589901441666
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,4,0.0008747432530700205,0.00810495606120748,0.012001800928507667,0.006939058237279805
A2_vs_A2+D1,A2,A2+D1,0,-0.002949521010050915,0.003001456448427531,0.012674456070421058,-0.005072649083032843
A2_vs_A2+D1,A2,A2+D1,1,-0.0035779196927985257,0.0031725158931730224,0.007672640041366585,-0.014507155436797703
A2_vs_A2+D1,A2,A2+D1,2,-0.01238375228697236,-0.005250738315913384,-0.007513103451096459,0.00357898316508376
A2_vs_A2+D1,A2,A2+D1,3,0.013787197704897114,0.01675505497826313,0.04591256270261146,0.028383038770154467
A2_vs_A2+D1,A2,A2+D1,4,0.00039178178147192266,0.0031737022001850357,0.00472603991187448,0.004270577737282455
A2_vs_A2+D2,A2,A2+D2,0,-0.0054577050903070745,-0.003221278782852388,-0.013675966288285712,-0.008127113607747982
A2_vs_A2+D2,A2,A2+D2,1,-0.0021302574184112744,0.0020455110246018204,0.004954625568257098,-0.015304858591819182
A2_vs_A2+D2,A2,A2+D2,2,-0.007891604783856254,-0.0041527432919327145,-0.00593677520073288,0.004145091627777098
A2_vs_A2+D2,A2,A2+D2,3,-0.007910126813966745,-0.01942166897941655,-0.05456545785354505,-0.003491409930139522
A2_vs_A2+D2,A2,A2+D2,4,0.0010847527976083904,0.006424871775669638,0.009532164250736441,9.457570492810152e-05
A2_vs_A2+D3,A2,A2+D3,0,0.004360104633968742,0.007689562221378843,0.03233950577122524,0.0038577275919707277
A2_vs_A2+D3,A2,A2+D3,1,-0.012680265147479719,-0.007791172540688451,-0.019124893114083052,-0.000649413854087455
A2_vs_A2+D3,A2,A2+D3,2,-0.0009228551301660448,-0.015909523823281813,-0.022959438758048734,-0.010256493620582341
A2_vs_A2+D3,A2,A2+D3,3,-0.008517088206751677,-0.005406769335625783,-0.015045256196402734,-0.0432160216361277
A2_vs_A2+D3,A2,A2+D3,4,0.007768085767751509,0.005851959859949019,0.008687833754416396,0.0029712169945315114
A2_vs_A2+D4,A2,A2+D4,0,-0.0032102259352661533,-0.0019268781827624926,-0.008171463184314831,-0.00018932329304388595
A2_vs_A2+D4,A2,A2+D4,1,-0.0052338053873935975,-0.00022657542599852087,-0.0005505102553731156,-0.010647093293067456
A2_vs_A2+D4,A2,A2+D4,2,-0.00657989060757902,-0.002573900593297429,-0.003674982568920293,0.003788780866100905
A2_vs_A2+D4,A2,A2+D4,3,0.0005861752268538911,-0.0038739845649459204,-0.010768648009236381,-0.0020631067555939575
A2_vs_A2+D4,A2,A2+D4,4,-9.312384360821158e-05,0.0033604293764302184,0.005003040422264293,-0.003939653701591439
A2_vs_A2+D5,A2,A2+D5,0,-0.004015926322956276,-0.003958383250845632,-0.016816011885581128,-0.004580016997853098
A2_vs_A2+D5,A2,A2+D5,1,-0.006427010305326719,0.0012167512963934257,0.0029505392728953472,-0.006683964927456376
A2_vs_A2+D5,A2,A2+D5,2,-0.0024721333607944374,0.002007942756954373,0.0028563335587677985,0.008261538757328268
A2_vs_A2+D5,A2,A2+D5,3,-0.003844664610041959,-0.007833428343778981,-0.021834257939462143,0.006583516172443793
A2_vs_A2+D5,A2,A2+D5,4,-0.000745753446924069,0.00010709300866945659,0.0001600294882273534,-0.0009457032541718702
A2_vs_A5s,A2,A5s,0,0.007664459907122334,0.02630800698782898,0.10885198632304394,-0.002655297367144427
A2_vs_A5s,A2,A5s,1,-0.020217138254681633,-0.019788730610234062,-0.04935939063686079,-0.00680804670386681
A2_vs_A5s,A2,A5s,2,-0.03152723191903667,-0.041178947210095074,-0.060623211099637975,-0.012154123746113354
A2_vs_A5s,A2,A5s,3,0.013553202634357553,0.016898585781620623,0.046301223168151884,-0.005637344422406931
A2_vs_A5s,A2,A5s,4,-0.00772654232849912,-0.005087383657061351,-0.007646722792868377,0.0018314602524645007
A2_vs_A6s,A2,A6s,0,0.0037514943994389482,0.0203494210088786,0.08464084586808318,-0.013620303233707665
A2_vs_A6s,A2,A6s,1,-0.016265158526889256,-0.01370834572990337,-0.03391764456773283,-0.010017116348386534
A2_vs_A6s,A2,A6s,2,-0.029928039725275413,-0.037992644577196755,-0.05579313567721089,-0.01495820705256068
A2_vs_A6s,A2,A6s,3,0.012046335318464774,0.015490137166110363,0.04248393747824608,0.013131395785227817
A2_vs_A6s,A2,A6s,4,-0.004144561569805305,0.00180878336844148,0.002697674027731134,0.0053624732982000545
A5_vs_A5s,A5,A5s,0,0.00715122307988153,0.010480327458811,0.04275721834647728,0.006381923396605871
A5_vs_A5s,A5,A5s,1,0.001766925859074009,0.0009680538124274829,0.002481008434217058,0.005601596106410089
A5_vs_A5s,A5,A5s,2,-0.008396803845507061,-0.012052396593316583,-0.01814717002560884,-0.004695321468786262
A5_vs_A5s,A5,A5s,3,0.00491698736745072,0.009450814054994039,0.025759906065541793,0.001817921505124831
A5_vs_A5s,A5,A5s,4,-0.008290961284104725,-0.009345941365055621,-0.013980446708211525,-0.0040991748115970505
A2_vs_C1,A2,C1,0,0.0008004798919992173,0.019304149546367833,0.08036690833858717,-0.009204336311204042
A2_vs_C1,A2,C1,1,-0.030307534010020287,-0.030813763730408894,-0.07798151611760917,-0.022765512472982308
A2_vs_C1,A2,C1,2,-0.03225542478876331,-0.03426530235718073,-0.050172544440582834,-0.008398014613972715
A2_vs_C1,A2,C1,3,0.014115177513485844,0.017379923970872735,0.047604040627401645,-0.03905351819556502
A2_vs_C1,A2,C1,4,-0.0015132002605625638,0.003757561895120498,0.005591775270170851,0.006898090787167521
A2_vs_C2,A2,C2,0,-0.002334772415366504,0.008807338067658543,0.03700448960560809,-0.0041977406137023165
A2_vs_C2,A2,C2,1,0.005444728313110214,0.01504350610614863,0.035792397996574854,-0.0020832169815678814
A2_vs_C2,A2,C2,2,-0.006877292121518774,-0.000453997528361727,-0.000647104950179056,0.01031864976116914
A2_vs_C2,A2,C2,3,0.04195031797896209,0.06043742679963726,0.16055519362704995,0.013501933531571364
A2_vs_C2,A2,C2,4,0.0013097777298604063,0.004098026028630297,0.00609607717498406,0.007070320413522069
A2_vs_C3,A2,C3,0,0.004079775592479962,0.02248002860958742,0.09332781146456481,0.00027137462952525615
A2_vs_C3,A2,C3,1,-0.017095406152320136,-0.0077889582068846885,-0.019119400644683093,-0.03051465724949587
A2_vs_C3,A2,C3,2,-0.019987367164527425,-0.016173402908572387,-0.023345158079003725,-0.008254006980751072
A2_vs_C3,A2,C3,3,0.05095697839626823,0.06721422870672078,0.1776856644377437,0.02331696610261158
A2_vs_C3,A2,C3,4,-0.0029751138583890557,0.006262224837870478,0.009292575567410921,0.008797121679126496
A2_vs_E2,A2,E2,0,0.0004462310394736657,0.0032190213225375963,0.013590622905749417,-0.003541514054397177
A2_vs_E2,A2,E2,1,-0.0027499926086606563,0.0037236501638547304,0.008998763695073797,-0.008119345011399992
A2_vs_E2,A2,E2,2,0.0013092786512307053,0.0009312817091162717,0.0013259176986891719,0.0010725273092846432
A2_vs_E2,A2,E2,3,-0.0011055610928086823,-0.002574995328622931,-0.007151396197927484,-0.017899961234469464
A2_vs_E2,A2,E2,4,0.0008900142950316603,0.002017923364613816,0.0030088790406329613,-0.005748896531411418
A2_vs_E3,A2,E3,0,0.002093957724108808,0.012111427875782121,0.05074055936680799,0.007910063838251546
A2_vs_E3,A2,E3,1,-0.00948602315286562,-0.003809113943136988,-0.009300080143364364,-0.0006158610820807819
A2_vs_E3,A2,E3,2,-0.007203639734415179,0.006832536955872381,0.009681488610050581,0.008877790100009553
A2_vs_E3,A2,E3,3,0.025128336292747855,0.03529350735939352,0.09545880965762643,0.017314409204902237
A2_vs_E3,A2,E3,4,-0.00025755795936266423,0.0012779536703437788,0.001907124192630949,0.007726676845874025
A2_vs_E4,A2,E4,0,-0.004355035387409167,-0.003302405969843325,-0.014021371491773404,-0.00967508784076171
A2_vs_E4,A2,E4,1,-0.009632286768116116,-0.002344949420662712,-0.005713931779826487,-0.011044200141920979
A2_vs_E4,A2,E4,2,-0.0031292140491330778,0.0032878222848418126,0.004672144578562576,0.0016316091016642664
A2_vs_E4,A2,E4,3,-0.005992425982818239,-0.011875513051818332,-0.03319277708313684,-0.005731509300322624
A2_vs_E4,A2,E4,4,0.0010766869210040997,-0.0012417603631056373,-0.001858395706765048,-6.855289510354634e-05
A2_vs_G2,A2,G2,0,-0.0025280680743174355,0.011218610020246489,0.04703672096502309,-0.011487532206216455
A2_vs_G2,A2,G2,1,-0.03470201675538148,-0.03836177445300576,-0.0980400113645159,-0.031037864665877657
A2_vs_G2,A2,G2,2,-0.0274132701090517,-0.019187622155773076,-0.027762489969405002,-0.00471903623676595
A2_vs_G2,A2,G2,3,0.013227918868118915,0.01493624415874295,0.04098065218002278,0.0005398283131629045
A2_vs_G2,A2,G2,4,0.0013431692358835123,0.008182391151428603,0.012115396669422962,0.010200573055359818
A2_vs_G4,A2,G4,0,-0.006566443902828845,-0.0011529804986001313,-0.004886273973222721,-0.011666212055049696
A2_vs_G4,A2,G4,1,-0.01189249205879539,-0.0004713479621208938,-0.0011456151291242556,-0.016011746838398344
A2_vs_G4,A2,G4,2,-0.013431602845861534,-0.009952879557466932,-0.01429506545077508,-0.0017467746611766755
A2_vs_G4,A2,G4,3,0.005883611829199831,-0.0008739675821672899,-0.00242437570398657,0.02257748042869856
A2_vs_G4,A2,G4,4,-0.00038795792841989085,0.002952008315440069,0.004397015120039871,0.0033997298590148217
A2_vs_S1,A2,S1,0,-0.02339128814633773,-0.027561929328898116,-0.11946599405251734,0.02242509116993313
A2_vs_S1,A2,S1,1,-0.06218541688420254,-0.054188360890424114,-0.1413204449353822,-0.0017675438343877081
A2_vs_S1,A2,S1,2,0.019857252970872097,0.03678837903867249,0.05086045691164032,0.03264826198403237
A2_vs_S1,A2,S1,3,0.021730907066010663,0.03527556561569967,0.09541149465445908,0.0885051097738756
A2_vs_S1,A2,S1,4,-0.016187694547992904,-0.03383172763459802,-0.05249386133880285,-0.023945505302243153
A2_vs_S2,A2,S2,0,-0.04135461989694339,-0.03570826011489647,-0.15583892222032714,-0.013970313522675415
A2_vs_S2,A2,S2,1,0.00038328314161550914,-0.015638247746839418,-0.03879236491578375,0.007780659912527743
A2_vs_S2,A2,S2,2,-0.05907168406573171,-0.04049339179200362,-0.059582014564252384,-0.030583300633432176
A2_vs_S2,A2,S2,3,-0.010002344955109432,-0.023518161814847893,-0.06625914648912912,-0.02740694233445995
A2_vs_S2,A2,S2,4,-0.0053439540194258894,-0.007262056618574875,-0.010942089885827677,-0.01572607397582715
S1_vs_S3,S1,S3,0,0.01073051605180475,0.02148782511992886,0.09361501001779127,-0.01911307407892132
S1_vs_S3,S1,S3,1,0.015201962238496791,0.01721519738546956,0.04699885663821457,-0.001008548597843606
S1_vs_S3,S1,S3,2,-0.02388313415594312,-0.05074682055869251,-0.07097291549011464,-0.023894596644691624
S1_vs_S3,S1,S3,3,-0.009985560581041608,-0.018305803763357997,-0.04891756634684086,-0.02326834769327013
S1_vs_S3,S1,S3,4,-0.001893321541475479,0.0172413237137099,0.027234956754485617,0.006976907771055307
S1_vs_S4,S1,S4,0,0.001774832895136802,0.009647275452856818,0.04244726605088123,-0.02537841815619507
S1_vs_S4,S1,S4,1,-0.019015141127014523,-0.030575871264989396,-0.0883014249481473,-0.007232257564200206
S1_vs_S4,S1,S4,2,-0.024394419820767288,-0.034394005319812515,-0.047455482777311264,-0.011470396271204386
S1_vs_S4,S1,S4,3,-0.0025479741519644494,-0.005773022314317977,-0.01528833884535008,-0.02351751302453453
S1_vs_S4,S1,S4,4,-0.0013831238893912134,0.016168863417790336,0.02557014639995092,0.005479300045402535
S1_vs_S5,S1,S5,0,0.014371922274618198,0.02067180393661594,0.09012153171849313,0.003798203323923277
S1_vs_S5,S1,S5,1,-0.010083450230613855,-0.015224248916041572,-0.04319476634130359,-0.010358919999574723
S1_vs_S5,S1,S5,2,-0.011112750365683599,-0.014150674797498541,-0.019195066845638764,0.003469163828466071
S1_vs_S5,S1,S5,3,0.003831441059320817,0.012251703461248042,0.03202244631182494,-0.007115882833004461
S1_vs_S5,S1,S5,4,-0.0011835591409407042,0.008050204312949505,0.012841312766759372,0.0076552764809736384
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,0,-0.0016557876402044092,0.004529093515508675,0.019100030401213663,-0.007595322180513564
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,1,-0.033875635134532955,-0.033797445187667585,-0.08586552875567877,-0.035189833451866215
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,2,-0.023022147889302846,-0.014548442173421217,-0.020972452076226666,-0.004200692647670978
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,3,0.019985906323242875,0.02665034476707684,0.07252273399521436,0.005334705356891067
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,4,-0.004824370359532593,-0.0014871711132217746,-0.0022262892407878265,0.0025276564933259804
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,0,-0.0008722804341130264,0.0066895165047378136,0.02793669056380943,-0.0038922100257028913
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,1,-0.0008263816208485264,-0.004564329265338174,-0.012174482608837134,0.004151968785988558
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,2,-0.004391122219748855,-0.00463917998235186,-0.006790037893178336,-0.0005183435890949717
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,3,-0.006757987455123959,-0.011714100608333888,-0.03154208181519158,-0.004794877043728163
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,4,0.006167539595416105,0.009669562264650378,0.014341685910210789,0.007672916562033838
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,0,-0.004061035690303083,0.0036232404580228694,0.015291873357957453,0.0011762001943625977
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,1,-0.024654917355535155,-0.016176346967671895,-0.04015593119297933,-0.03967358292122791
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,2,-0.015460619450999025,-0.012767467052255621,-0.018378916553073554,9.646450462641454e-05
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,3,0.006211428808553521,0.0013330948264501652,0.0036923537047359734,0.0020446641263976995
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,4,-0.002612978716119596,0.0006734536749113951,0.001005700274835819,0.0024337156451398334
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,0,0.0015329676159856476,0.0075953695622236195,0.03174484760706564,-0.012663732400579053
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,1,-0.010047099399846326,-0.022185427485333864,-0.05788408017153657,0.008635718255350255
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,2,-0.011952650658052677,-0.006420155103517455,-0.009383573416331448,-0.0048155007413923645
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,3,0.0070164900595653945,0.013603149332292785,0.03728829847528681,-0.001504835813234795
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,4,0.003956147952003108,0.007508937476517208,0.011109696394587143,0.007766857410219985
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,0,-0.003672151713337013,0.006824716960113775,0.028723849680211577,-0.016378333790695476
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,1,-0.02051244662347823,-0.007503837723161211,-0.018412453800775053,-0.03311920482999875
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,2,-0.019444825395678544,-0.007923244755421832,-0.011361456951642146,-0.0037256614755093453
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,3,0.009927050114729496,0.009638719684819108,0.026543609024873405,0.016844360970290406
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,4,-0.001631561993825248,0.007103204311479816,0.010530425370694818,0.00735714223475481
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,0,0.0011440836390195774,0.004393893060132714,0.018312871284811516,0.004890801584479021
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,1,-0.01418957013190325,-0.03085793672984455,-0.07962755756374085,0.0020813401641210927
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,2,-0.007968444713373157,-0.011264377400351244,-0.016401033017762856,-0.0009933747612566046
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,3,0.0033008687533894188,0.0052975244739238425,0.014437043155149376,-0.016304532657127502
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,4,0.0029747312297087602,0.001079186839948787,0.001584971298728144,0.0028434308206050085
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,0,-0.00014645414372843613,0.005842670337018685,0.024611582236881757,0.0016117325595939036
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,1,-0.00045761818131556664,0.00779808199421006,0.01874029139040867,-0.0002138748330090534
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,2,-0.018000824448449637,-0.0060557830109282396,-0.008670621866024408,-0.0013132184436708272
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,3,0.002887005508572904,-0.0021614991168938946,-0.006001303453893492,0.016641905215011632
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,4,-0.0008713495246341907,0.0055202394639009555,0.008198453163077102,-0.004004762910502113
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,0,0.0022404118678372442,0.0062687575387634364,0.026128977129926234,0.006298331278657643
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,1,-0.009028404971550053,-0.011607195937347048,-0.028040371533773034,-0.00040198624907172853
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,2,0.010797184714034458,0.012888319966800621,0.01835211047607499,0.01019100854368038
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,3,0.02224133078417495,0.03745500647628741,0.10146011311151992,0.0006725039898906049
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,4,0.0006137915652715265,-0.004242285793557177,-0.006291328970446153,0.011731439756376139
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,0,-0.0058894184418941675,1.7115843777282258e-05,7.246290846740777e-05,-0.0039879608571186664
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,1,-0.020123800534115943,-0.02274746853488291,-0.056961744856704466,-0.021993993101217746
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,2,-0.015718443968546658,-0.009895621098954033,-0.014212174904230213,-0.0008545322047929238
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,3,0.004620002857290473,0.003566652405989079,0.009863515108519572,0.019106870455097735
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,4,0.00040411372033272164,0.008005190986391741,0.011855417689727421,0.0017492618717193098
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,0,0.007983376166002976,0.01209431203200484,0.050668096458340584,0.011898024695370213
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,1,0.010637777381250324,0.01893835459174592,0.0476616647133401,0.021378132019136964
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,2,0.008514804234131479,0.016728158054826414,0.023893663514280794,0.009732322304802477
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,3,0.020508333435457382,0.03172685495340444,0.08559529454910686,-0.0017924612501954984
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,4,-0.0006616716796953859,-0.006727237316047963,-0.009948293497096472,0.0059774149741547156
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,0,-0.005338480505449605,0.0009340172647402945,0.003951195356674209,-0.006212606743758231
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,1,-0.020116686717866983,-0.026816204744233685,-0.06751064282773933,-0.029342540660475258
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,2,-0.009984977150405638,0.0031358455432820564,0.004456726876396311,0.0038319693487912643
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,3,0.012529633142608299,0.01704898775008279,0.04670840506984586,0.023047548913873506
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,4,0.0032668428849201847,0.008085099948421548,0.011972669142751524,0.012148120462897039
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,0,0.0074324382295584135,0.011177410611041827,0.04678936401013378,0.014122670582009778
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,1,0.010630663565001364,0.023007090801096697,0.05821056268437497,0.028726679578394476
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,2,0.002781337415990459,0.003696691412590325,0.005224761733654271,0.0050458207512182884
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,3,0.012598703150139556,0.018244519609310728,0.04875040458778057,-0.005733139708971269
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,4,-0.003524400844282849,-0.006807146278077769,-0.010065544950120575,-0.004421443617023013
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,0,-0.001994486462699674,0.0001542217978061089,0.000652847597269357,-0.0008060289947570132
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,1,-0.00543811320463955,0.0031864106865698294,0.007706097957335012,-0.004912578320162453
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,2,-0.014968804920214518,-0.014412045878926638,-0.020773567701254603,-0.006147798076145072
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,3,-0.0024443041453923176,-0.006678726333622098,-0.01860096450143467,0.003043538847095628
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,4,0.0020911118422607955,0.005943988712612758,0.008823536260404219,0.004244572501750032
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,0,0.0024407175021733396,0.0030647995247314874,0.01293777530848006,-0.0027354850596401636
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,1,0.0026881205959788934,0.000537239477284901,0.0012926657377387851,-0.003206766691237539
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,2,0.016278083571445223,0.01534332758804291,0.022099485399943775,0.007220325385429716
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,3,0.0013387430525836352,0.004103731004999167,0.011449568303507185,-0.020943500081565092
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,4,-0.0012010975472291352,-0.003926065347998942,-0.005814657219771258,-0.00999346903316145
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,0,-0.003439422417558735,0.0023985475107664023,0.010133795661770861,-0.005207132219282207
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,1,-0.004957830948392694,0.00411395393066516,0.009936687787035048,-0.011126615016780472
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,2,-0.0007385304268059389,0.0003157392089205846,0.00044975905318878073,0.0017471676661133806
