safe_exp_id,exp_id,joined,canonical_measurement_id,bundle_metal_symbol,archive_metal,bundle_metal_ox,archive_ox,bundle_log_D,archive_log_D,metal_agree,ox_agree,abs_delta_log_D,acid_M_agree,extractant_M_agree,temperature_agree,smiles_equals_archive_primary,smiles_in_archive_system,g19_tier,model_readiness,duplicate_class,duplicate_group_id,is_canonical_row,g19_publication_id,n_bundle_rows_in_duplicate_group,gen6_publication_id,publication_id_identical,bundle_split
Am_SAFE:16102,16102,True,SAE:16102,Lu,Lu,3,3,1.30103,1.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004241,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16103,16103,True,SAE:16103,Pr,Pr,3,3,0.986772,0.986772,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG011786,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16104,16104,True,SAE:16104,Lu,Lu,3,3,0.342423,0.342423,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG010130,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16105,16105,True,SAE:16105,Sm,Sm,3,3,0.50515,0.50515,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007453,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16106,16106,True,SAE:16106,Gd,Gd,3,3,0.230449,0.230449,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG011800,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16107,16107,True,SAE:16107,Nd,Nd,3,3,0.0413927,0.0413927,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007116,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16108,16108,True,SAE:16108,Lu,Lu,3,3,1.5563,1.5563,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004408,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16109,16109,True,SAE:16109,Yb,Yb,3,3,1.49136,1.49136,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005671,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16110,16110,True,SAE:16110,Ce,Ce,3,3,0.799341,0.799341,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006687,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16111,16111,True,SAE:16111,Tm,Tm,3,3,1.43136,1.43136,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012075,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16112,16112,True,SAE:16112,Ho,Ho,3,3,1.11394,1.11394,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001547,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16113,16113,True,SAE:16113,Dy,Dy,3,3,0.869232,0.869232,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005674,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16114,16114,True,SAE:16114,Tb,Tb,3,3,0.568202,0.568202,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006034,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16115,16115,True,SAE:16115,Gd,Gd,3,3,0.20412,0.20412,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG009699,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16116,16116,True,SAE:16116,Eu,Eu,3,3,0.20412,0.20412,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001242,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16117,16117,True,SAE:16117,Sm,Sm,3,3,0.176091,0.176091,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG002060,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16118,16118,True,SAE:16118,Er,Er,3,3,1.32222,1.32222,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001508,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16119,16119,True,SAE:16119,Er,Er,3,3,0.556303,0.556303,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005839,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16120,16120,True,SAE:16120,La,La,3,3,0.556303,0.556303,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006634,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16121,16121,True,SAE:16121,Dy,Dy,3,3,0.380211,0.380211,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005450,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16122,16122,True,SAE:16122,La,La,3,3,0.556303,0.556303,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000849,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16123,16123,True,SAE:16123,Lu,Lu,3,3,0.60206,0.60206,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG009218,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16124,16124,True,SAE:16124,Yb,Yb,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG013461,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16125,16125,True,SAE:16125,Tm,Tm,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG011006,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16126,16126,True,SAE:16126,Er,Er,3,3,0.60206,0.60206,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007182,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16127,16127,True,SAE:16127,Ho,Ho,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG002971,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16128,16128,True,SAE:16128,Ce,Ce,3,3,0.531479,0.531479,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001978,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16129,16129,True,SAE:16129,Dy,Dy,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000341,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16130,16130,True,SAE:16130,Gd,Gd,3,3,0,0,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006570,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16131,16131,True,SAE:16131,Eu,Eu,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG013389,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16132,16132,True,SAE:16132,Sm,Sm,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007787,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16133,16133,True,SAE:16133,Ho,Ho,3,3,0.447158,0.447158,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000619,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16134,16134,True,SAE:16134,Pr,Pr,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005717,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16135,16135,True,SAE:16135,Ce,Ce,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012183,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16136,16136,True,SAE:16136,Tb,Tb,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004464,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16137,16137,True,SAE:16137,Pr,Pr,3,3,0.591065,0.591065,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001225,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16138,16138,True,SAE:16138,Nd,Nd,3,3,0.477121,0.477121,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004097,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16139,16139,True,SAE:16139,Nd,Nd,3,3,0.623249,0.623249,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012561,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16140,16140,True,SAE:16140,Tb,Tb,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012453,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16141,16141,True,SAE:16141,Eu,Eu,3,3,0.414973,0.414973,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG009603,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16142,16142,True,SAE:16142,Nd,Nd,3,3,0.531479,0.531479,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012581,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16143,16143,True,SAE:16143,Ce,Ce,3,3,0.380211,0.380211,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004375,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16144,16144,True,SAE:16144,La,La,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG011982,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16145,16145,True,SAE:16145,Yb,Yb,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007325,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16146,16146,True,SAE:16146,Tm,Tm,3,3,0.322219,0.322219,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG009372,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16147,16147,True,SAE:16147,Pr,Pr,3,3,0.491362,0.491362,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000491,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16148,16148,True,SAE:16148,Ho,Ho,3,3,0.322219,0.322219,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005148,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16149,16149,True,SAE:16149,Dy,Dy,3,3,0.30103,0.30103,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004257,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16150,16150,True,SAE:16150,Tb,Tb,3,3,0.278754,0.278754,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007835,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16151,16151,True,SAE:16151,Gd,Gd,3,3,0.255273,0.255273,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006474,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16152,16152,True,SAE:16152,Eu,Eu,3,3,0.462398,0.462398,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012315,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16153,16153,True,SAE:16153,Sm,Sm,3,3,0.568202,0.568202,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004664,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16154,16154,True,SAE:16154,Er,Er,3,3,0.361728,0.361728,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007710,True,pub_8415538291,1,pub_8415538291,True,unassigned
Am_SAFE:16155,16155,True,SAE:16155,Ho,Ho,3,3,-3,-3,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006063,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16156,16156,True,SAE:16156,Dy,Dy,3,3,-2.69897,-2.69897,True,True,5.32907e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006679,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16157,16157,True,SAE:16157,Tb,Tb,3,3,-3,-3,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006707,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16158,16158,True,SAE:16158,Pr,Pr,3,3,-2.04576,-2.04576,True,True,2.66454e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG003293,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16159,16159,True,SAE:16159,La,La,3,3,-2.52288,-2.52288,True,True,4.44089e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005441,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16160,16160,True,SAE:16160,Er,Er,3,3,-2.69897,-2.69897,True,True,5.32907e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007470,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16161,16161,True,SAE:16161,Yb,Yb,3,3,-3,-3,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004247,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16162,16162,True,SAE:16162,Tb,Tb,3,3,-1.82391,-1.82391,True,True,1.11022e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012394,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16163,16163,True,SAE:16163,La,La,3,3,-1.74473,-1.74473,True,True,4.44089e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004494,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16164,16164,True,SAE:16164,Gd,Gd,3,3,-2.09691,-2.09691,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG005081,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16165,16165,True,SAE:16165,Ce,Ce,3,3,-3,-3,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001643,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16167,16167,True,SAE:16167,Lu,Lu,3,3,-1.67778,-1.67778,True,True,8.88178e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012001,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16168,16168,True,SAE:16168,Yb,Yb,3,3,-1.85387,-1.85387,True,True,2.44249e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG011072,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16169,16169,True,SAE:16169,Tm,Tm,3,3,-1.74473,-1.74473,True,True,4.44089e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG010611,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16170,16170,True,SAE:16170,Lu,Lu,3,3,-3,-3,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG003624,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16171,16171,True,SAE:16171,Er,Er,3,3,-1.76955,-1.76955,True,True,1.77636e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004217,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16172,16172,True,SAE:16172,Dy,Dy,3,3,-1.74473,-1.74473,True,True,4.44089e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG003561,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16173,16173,True,SAE:16173,Eu,Eu,3,3,-1.85387,-1.85387,True,True,2.44249e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001071,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16174,16174,True,SAE:16174,Sm,Sm,3,3,-2.09691,-2.09691,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012493,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16175,16175,True,SAE:16175,Nd,Nd,3,3,-1.82391,-1.82391,True,True,1.11022e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG007788,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16176,16176,True,SAE:16176,Pr,Pr,3,3,-1.82391,-1.82391,True,True,1.11022e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG010984,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16177,16177,True,SAE:16177,Ce,Ce,3,3,-1.74473,-1.74473,True,True,4.44089e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000437,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16178,16178,True,SAE:16178,Ho,Ho,3,3,-1.82391,-1.82391,True,True,1.11022e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG003705,True,pub_a49146c8fd,1,pub_a49146c8fd,True,unassigned
Am_SAFE:16206,16206,True,SAE:16206,Ce,Ce,3,3,-0.154902,-0.154902,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG012067,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16207,16207,True,SAE:16207,Eu,Eu,3,3,-0.102373,-0.102373,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG001548,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16208,16208,True,SAE:16208,Tb,Tb,3,3,1.95424,1.95424,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG006403,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16209,16209,True,SAE:16209,Sm,Sm,3,3,-0.09691,-0.09691,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG002898,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16210,16210,True,SAE:16210,Nd,Nd,3,3,-0.107905,-0.107905,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG009948,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16211,16211,True,SAE:16211,Pr,Pr,3,3,-0.09691,-0.09691,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG010216,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16212,16212,True,SAE:16212,Ce,Ce,3,3,0.778151,0.778151,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG012067,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16213,16213,True,SAE:16213,Pr,Pr,3,3,0.929419,0.929419,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG010216,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16214,16214,True,SAE:16214,Nd,Nd,3,3,1.04139,1.04139,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG009948,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16215,16215,True,SAE:16215,Sm,Sm,3,3,1.69897,1.69897,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG002898,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16216,16216,True,SAE:16216,Eu,Eu,3,3,1.77815,1.77815,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG001548,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16217,16217,True,SAE:16217,Gd,Gd,3,3,1.81291,1.81291,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG004799,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16218,16218,True,SAE:16218,Dy,Dy,3,3,1.97772,1.97772,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG005111,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16219,16219,True,SAE:16219,Ho,Ho,3,3,2,2,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG001102,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16220,16220,True,SAE:16220,Gd,Gd,3,3,-0.124939,-0.124939,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG004799,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16221,16221,True,SAE:16221,Ho,Ho,3,3,0.0413927,0.0413927,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG001102,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16222,16222,True,SAE:16222,Tm,Tm,3,3,1.95424,1.95424,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG011292,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16223,16223,True,SAE:16223,Yb,Yb,3,3,1.8451,1.8451,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG002449,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16224,16224,True,SAE:16224,Lu,Lu,3,3,1.69897,1.69897,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG009726,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16225,16225,True,SAE:16225,La,La,3,3,-0.39794,-0.39794,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG006388,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16226,16226,True,SAE:16226,Tb,Tb,3,3,-0.0222764,-0.0222764,True,True,5.20417e-17,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG006403,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16227,16227,True,SAE:16227,Er,Er,3,3,1.96848,1.96848,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG000089,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16228,16228,True,SAE:16228,Er,Er,3,3,0.0211893,0.0211893,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG000089,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16229,16229,True,SAE:16229,Tm,Tm,3,3,0,0,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG011292,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16230,16230,True,SAE:16230,Yb,Yb,3,3,-0.0457575,-0.0457575,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG002449,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16231,16231,True,SAE:16231,Lu,Lu,3,3,-0.154902,-0.154902,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG009726,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16232,16232,True,SAE:16232,Dy,Dy,3,3,0,0,True,True,0,True,True,True,True,True,MODEL,B_usable_with_caveats,E_VALUE_CONFLICT,DG005111,True,pub_0af6736cb1,2,pub_0af6736cb1,True,unassigned
Am_SAFE:16233,16233,True,SAE:16233,Lu,Lu,3,3,-2.69897,-2.69897,True,True,5.32907e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG008773,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16234,16234,True,SAE:16234,La,La,3,3,-1.82391,-1.82391,True,True,1.11022e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006521,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16235,16235,True,SAE:16235,Ce,Ce,3,3,-1.69897,-1.69897,True,True,8.88178e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000448,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16236,16236,True,SAE:16236,Pr,Pr,3,3,-1.69897,-1.69897,True,True,8.88178e-16,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG000604,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16237,16237,True,SAE:16237,Nd,Nd,3,3,-1.76955,-1.76955,True,True,1.77636e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG009397,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16238,16238,True,SAE:16238,Sm,Sm,3,3,-1.85387,-1.85387,True,True,2.44249e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG001119,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16239,16239,True,SAE:16239,Eu,Eu,3,3,-2,-2,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG004623,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16240,16240,True,SAE:16240,Gd,Gd,3,3,-2.02228,-2.02228,True,True,3.55271e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG006761,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16241,16241,True,SAE:16241,Tb,Tb,3,3,-2.01773,-2.01773,True,True,2.22045e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG012559,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16242,16242,True,SAE:16242,Dy,Dy,3,3,-2.03152,-2.03152,True,True,2.66454e-15,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG013567,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16243,16243,True,SAE:16243,Er,Er,3,3,-2.09691,-2.09691,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG008127,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
Am_SAFE:16244,16244,True,SAE:16244,Tm,Tm,3,3,-1.18709,-1.18709,True,True,0,True,True,True,True,True,MODEL,A_model_ready,UNIQUE,DG008824,True,pub_74428aeab2,1,pub_74428aeab2,True,unassigned
