arm,extractant_family,macro_mae,macro_mae_split_sd,n_extractants,fraction_extractants_improved_vs_A2,split_seed_count
A2_current_champion,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.24774080540589635,0.10737695844178423,1,0.0,5
A2_current_champion,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.6171846750439942,0.025141188116863073,1,0.0,5
A2_current_champion,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.3883409126424914,0.00743244932207722,1,0.0,5
A2_current_champion,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5047496195248569,0.0,1,0.0,5
A2_current_champion,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.48024347319675637,0.042589039840653625,1,0.0,5
A2_current_champion,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.42268729247826486,0.13851103341473758,1,0.0,5
A2_current_champion,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.08593205222585788,0.0052692413337418476,1,0.0,5
A2_current_champion,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.4276894372817802,0.006300712031149512,1,0.0,5
A2_current_champion,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.1792128903519318,0.011491915802011747,1,0.0,5
A2_current_champion,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.21727189070831815,0.008800571024137782,1,0.0,5
A2_current_champion,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.2660234463143519,0.012436124930633972,1,0.0,5
A2_current_champion,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.33837346759299725,0.019648572473521843,1,0.0,5
A2_current_champion,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.42257913917429624,0.10087707924039942,1,0.0,5
A2_current_champion,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.4371087619178781,0.17526480951568135,1,0.0,5
H1_CATBOOST_NONE_RMSE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.1223390647953397,0.06020473951492651,1,0.6,5
H1_CATBOOST_NONE_RMSE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.22058394305334844,0.0635336184902934,1,0.2,5
H1_CATBOOST_NONE_RMSE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.2777009744113665,0.08177686779087785,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.426393594944677,0.05643316022989923,1,0.4,5
H1_CATBOOST_NONE_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.32394742733545756,0.013644158133932075,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.26063250768490975,0.06608010043157894,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.13061876227965763,0.05629665029055321,1,0.8,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.5531106943794987,0.04644832543884329,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.19386946656937004,0.018670573470693348,1,1.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.8969042662994913,0.06478357097878597,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.31823631503976996,0.1254112783016939,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.6224452778033702,0.018781186351136365,1,0.8,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.43281972492643694,0.023512964090996954,1,1.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.16589638819870103,0.027523796228475207,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.19315379510751549,0.04042564249208502,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.0814061462420912,0.014237853126287081,1,0.2,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.23668432056208344,0.06534985146612868,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.17546236698097378,0.02901018142688829,1,1.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.21392681497542004,0.048539523478281,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.2767886675872643,0.040184400769599074,1,0.4,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.2250174030235618,0.08342309028620493,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.706514718868944,0.013751186594654095,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.4960473627334654,0.02030125465063114,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5314733653484106,0.0,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.46690867840307604,0.09959281023022665,1,0.2,5
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.43625149919077694,0.0813549379160239,1,0.8,5
H1_CATBOOST_NONE_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.11839029841499842,0.023315728591271692,1,0.0,5
H1_CATBOOST_NONE_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.4149675785900486,0.017916399617866282,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.1836678462635735,0.01971106667664729,1,0.6,5
H1_CATBOOST_NONE_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.19721547421127078,0.004604446835652927,1,1.0,5
H1_CATBOOST_NONE_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.2959598680642253,0.009798722008290387,1,0.0,5
H1_CATBOOST_NONE_RMSE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.29657334518463696,0.025113042266202427,1,0.8,5
H1_CATBOOST_NONE_RMSE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.3321395893297937,0.05734656245992039,1,1.0,5
H1_CATBOOST_NONE_RMSE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.35371100536125666,0.043582980441610374,1,0.4,5
H1_CATBOOST_NONE_MAE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.1315469581827513,0.07412180482375307,1,0.6,5
H1_CATBOOST_NONE_MAE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.20534659297767927,0.06999549019558711,1,0.6,5
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.27578607737086247,0.07632178074916576,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.42032459862997806,0.03523879793438178,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.3417295722376149,0.007553793028135653,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.23248753967529376,0.07566501188690143,1,0.8,5
H1_CATBOOST_NONE_MAE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.2052451868971516,0.10337572955154364,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.599412487270061,0.06765918454833947,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.20714037340717764,0.016849514543255388,1,0.6,5
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.8033651836849683,0.013599596133571448,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.2822185224343689,0.10338450377779834,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.6336604095021406,0.0059055823384383975,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.4117870036190405,0.02438343276189855,1,1.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.16975166589190466,0.02550578655673254,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.17949267988582993,0.08314533078961917,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.08559384854612818,0.007513065039621589,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.22205718620862588,0.05611049190457588,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.17268418014776027,0.03999367063315693,1,1.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.2109921495769302,0.05635062938345501,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.263948066900245,0.058091856811860125,1,0.8,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.29356435906530437,0.11621764866046375,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.670041801017495,0.03231241776747507,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.5167261061636756,0.01245282666829062,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5072312009704961,0.0006861958926079971,1,0.0,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4803734140191035,0.03580926931809464,1,0.6,5
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.41484928532512794,0.1673697830173219,1,0.4,5
H1_CATBOOST_NONE_MAE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.09256205898820033,0.011176902656868931,1,0.2,5
H1_CATBOOST_NONE_MAE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.39415405445734897,0.018644724802897878,1,1.0,5
H1_CATBOOST_NONE_MAE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.16918051665368225,0.010544215214808183,1,0.8,5
H1_CATBOOST_NONE_MAE,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.19086865542779757,0.008172792423246401,1,1.0,5
H1_CATBOOST_NONE_MAE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.2998900833737338,0.013411387101188143,1,0.0,5
H1_CATBOOST_NONE_MAE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.3684305726814854,0.022030145876697885,1,0.2,5
H1_CATBOOST_NONE_MAE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.34987167174306233,0.06259071361885762,1,0.6,5
H1_CATBOOST_NONE_MAE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.4106976491819074,0.05889036388952393,1,0.4,5
H1_CATBOOST_NONE_HUBER,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.13970690505894875,0.04466568636939414,1,0.6,5
H1_CATBOOST_NONE_HUBER,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.20449380304542228,0.07151356830410154,1,0.6,5
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.2887645410675766,0.08310316505602953,1,0.2,5
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.4338164920587233,0.046509755102970216,1,0.2,5
H1_CATBOOST_NONE_HUBER,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.34259670107755075,0.02536005831798456,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.24151096511007158,0.03629754914515562,1,0.8,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1806431170763929,0.0644311134662349,1,0.4,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.5477236985955125,0.03512150555882693,1,0.4,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.20672378509236652,0.03124362588857183,1,0.8,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.8999091181242174,0.02123475187454822,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.3514331266394076,0.11784448967525762,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.6361183057370929,0.018523005734548754,1,0.4,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.3873008634001539,0.03705284584609161,1,1.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.16103801311979896,0.017977034662656897,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.18212342653243968,0.03145584363166128,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.10006751995137016,0.012611443904453191,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.2288603213940764,0.04666398763895616,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.16075630144538827,0.03588966542466187,1,1.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.21962789489168588,0.03453309411970776,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.2805640065508029,0.03852249256244847,1,0.6,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.23422556093494826,0.08782990156050426,1,0.6,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.71124118039918,0.019462285408605912,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.5242657021637409,0.04498892967372064,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5269502061290661,0.0,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.48118705055733846,0.05663251140544535,1,0.4,5
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.422415998948469,0.13848700873028028,1,0.6,5
H1_CATBOOST_NONE_HUBER,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.12214115170769632,0.020451708065820636,1,0.0,5
H1_CATBOOST_NONE_HUBER,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.4113484084692069,0.014008058905291441,1,0.6,5
H1_CATBOOST_NONE_HUBER,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.179467986223745,0.011700939595469995,1,0.8,5
H1_CATBOOST_NONE_HUBER,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.20161784826866644,0.015899059696799413,1,0.8,5
H1_CATBOOST_NONE_HUBER,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.301389547281789,0.011484605025602734,1,0.0,5
H1_CATBOOST_NONE_HUBER,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.2816631126444614,0.02481705756678808,1,1.0,5
H1_CATBOOST_NONE_HUBER,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.31895546337101277,0.10149580863500217,1,0.8,5
H1_CATBOOST_NONE_HUBER,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.35646031665831035,0.035516550937775435,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.15710759914003197,0.05062389178993205,1,0.6,5
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.2146899887011061,0.0891653448610104,1,0.2,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.2957709906386892,0.08792796890860423,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.4484336633214495,0.0564872718729575,1,0.2,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.34581696920189714,0.016205793159090515,1,0.2,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.2426557518000841,0.04377400145437695,1,0.6,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1620201250603343,0.06833611616554544,1,0.6,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.5963382729525419,0.06875639515253378,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.23908232030617294,0.013803092765589275,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.8242944012906139,0.045669991153829775,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.34688119491158326,0.09987740296717276,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.568271996509825,0.015044654362277915,1,1.0,5
