comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,4,-0.0016673042048512832,0.002902983627977529,0.004339204956816056,0.006052967270286369
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,0,-0.0076849172601751725,-0.0020937798849789413,-0.008873505363470313,-0.012035118951788215
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,1,-0.015164504268751766,-0.009406227262586053,-0.02278557893229971,-0.022035817183393536
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,2,-0.014623520821070546,-0.0156310695166344,-0.022653826842203406,-0.0008291781421563282
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,3,0.019227887523791898,0.02578720401228851,0.0718401977612898,0.015245479509774618
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,4,0.00044090744252461844,0.005323245742534122,0.00793511024532323,0.009556671481806611
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,0,-0.0025106650580355994,0.006514985578951471,0.027405759007350206,-0.017163051393997708
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,1,-0.0170782085569815,-0.009140648128734719,-0.022134223077287962,-0.041001136794529436
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,2,-0.006434868410193584,0.005436845228896203,0.007747778389304738,0.00846892791809506
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,3,0.016753714221961258,0.026495151555780083,0.07377653110581728,0.025635825521649558
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,4,-0.0011725997536046195,0.005664388532435782,0.008440372451886669,0.008419131820516568
A2_vs_A2+D1,A2,A2+D1,0,0.002063748950256017,0.011719947220216187,0.0490778872547577,0.0008215080143149645
A2_vs_A2+D1,A2,A2+D1,1,0.00533044381674691,0.0061740692729588265,0.014638271057493046,-0.01114065775475337
A2_vs_A2+D1,A2,A2+D1,2,-0.015283047486002233,-0.01055012690580015,-0.015228454372481992,-0.0003025151681906868
A2_vs_A2+D1,A2,A2+D1,3,0.023208954863609965,0.032081743734164725,0.08898926968396059,0.03912636482489318
A2_vs_A2+D1,A2,A2+D1,4,0.0007744416775926077,0.0050417451567513205,0.007517887355250719,0.007732477311890196
A2_vs_A2+D2,A2,A2+D2,0,-0.005080343303165646,-0.004854136324093039,-0.020620947955929392,-0.012584015256428438
A2_vs_A2+D2,A2,A2+D2,1,-0.006188952506442802,-0.0029345282958774255,-0.007045847712212394,-0.029054104383509416
A2_vs_A2+D2,A2,A2+D2,2,-0.0013185049400571414,0.0009554561131749351,0.001366497841461367,0.005441648542042543
A2_vs_A2+D2,A2,A2+D2,3,0.016622932882560115,0.025982500017748933,0.07237455081059962,0.009819133263669233
A2_vs_A2+D2,A2,A2+D2,4,0.00045097807713651017,0.005376379986862134,0.008013832534867427,0.0022012565963519526
A2_vs_A2+D3,A2,A2+D3,0,0.00571655277451133,0.006779741488005531,0.028512914515242294,0.007888145259340451
A2_vs_A2+D3,A2,A2+D3,1,-0.015232156349453518,-0.012444365537275737,-0.030270031585983848,-0.011534139769823315
A2_vs_A2+D3,A2,A2+D3,2,-0.0007293601534735239,-0.018997884998335546,-0.02760685896284698,-0.008727728828396342
A2_vs_A2+D3,A2,A2+D3,3,0.014750694300809775,0.031872779147196995,0.0884223947503554,-0.035792126782525635
A2_vs_A2+D3,A2,A2+D3,4,0.00396094509413869,0.0003863629433878413,0.000579154014527794,0.0063952367326072235
A2_vs_A2+D4,A2,A2+D4,0,-0.0028866161522185796,-0.0036973445962499296,-0.015691129506699042,-0.006505913412563791
A2_vs_A2+D4,A2,A2+D4,1,-0.008602938756636869,-0.0102345044360454,-0.024819993309277755,-0.03206254526894825
A2_vs_A2+D4,A2,A2+D4,2,-0.0034023234672874714,0.0008776549560991498,0.0012553047956657126,0.0034041056290671223
A2_vs_A2+D4,A2,A2+D4,3,0.010887305264351443,0.016615050583585256,0.04657952704616419,0.016111363851011973
A2_vs_A2+D4,A2,A2+D4,4,0.0021062327236139877,0.009362936526527699,0.013893013524906572,0.0035694020855591146
A2_vs_A2+D5,A2,A2+D5,0,-0.0008292698706945378,-0.003259566773761713,-0.01382803331835225,-0.0008524603779947459
A2_vs_A2+D5,A2,A2+D5,1,-0.0052415263185127126,-0.0057369272729662635,-0.013827557561214343,-0.012729709151236168
A2_vs_A2+D5,A2,A2+D5,2,0.0037818086247490834,0.01250994725081278,0.017725533874693,0.012216388723064742
A2_vs_A2+D5,A2,A2+D5,3,0.004205928199474962,0.006712525126271185,0.018945572512377717,0.017620967754139905
A2_vs_A2+D5,A2,A2+D5,4,0.002734781911999884,0.004323295645010716,0.006451832399985036,0.005621157635982699
